symbol,date,year,Revenue,Revenue Growth,Cost of Revenue,Gross Profit,R&D Expenses,SG&A Expense,Operating Expenses,Operating Income,Interest Expense,Earnings before Tax,Income Tax Expense,Net Income - Non-Controlling int,Net Income - Discontinued ops,Net Income,Preferred Dividends,Net Income Com,EPS,EPS Diluted,Weighted Average Shs Out,Weighted Average Shs Out (Dil),Dividend per Share,Gross Margin,EBITDA Margin,EBIT Margin,Profit Margin,Free Cash Flow margin,EBITDA,EBIT,Consolidated Income,Earnings Before Tax Margin,Net Profit Margin,Cash and cash equivalents,Short-term investments,Cash and short-term investments,Receivables,Inventories,Total current assets,"Property, Plant & Equipment Net",Goodwill and Intangible Assets,Long-term investments,Tax assets,Total non-current assets,Total assets,Payables,Short-term debt,Total current liabilities,Long-term debt,Total debt,Deferred revenue,Tax Liabilities,Deposit Liabilities,Total non-current liabilities,Total liabilities,Other comprehensive income,Retained earnings (deficit),Total shareholders equity,Investments,Net Debt,Other Assets,Other Liabilities,Depreciation & Amortization,Stock-based compensation,Operating Cash Flow,Capital Expenditure,Acquisitions and disposals,Investment purchases and sales,Investing Cash flow,Issuance (repayment) of debt,Issuance (buybacks) of shares,Dividend payments,Financing Cash Flow,Effect of forex changes on cash,Net cash flow / Change in cash,Free Cash Flow,Net Cash/Marketcap
SIRI,2019-12-31,2019,7794000000.0,0.350617915494,3383000000.0,4411000000.0,280000000.0,1461000000.0,1741000000.0,1647000000.0,390000000.0,1197000000.0,283000000.0,0.0,0.0,914000000.0,0.0,914000000.0,0.2,0.2,4501000000.0,4616000000.0,0.0489601386482,0.565948165255,0.273158840133,0.211316397229,0.117269694637,0.212214523993,2129000000.0,1647000000.0,914000000.0,0.153579676674,0.117269694637,106000000.0,0.0,106000000.0,0.0,11000000.0,1003000000.0,1626000000.0,7310000000.0,0.0,153000000.0,10146000000.0,11149000000.0,4000000.0,2000000.0,3293000000.0,7842000000.0,7844000000.0,1930000000.0,0.0,0.0,8136000000.0,11885000000.0,395000000,-1143000000.0,-736000000.0,0.0,7738000000.0,0.0,456000000.0,482000000.0,250000000.0,2017000000.0,363000000.0,313000000.0,-2166000000.0,-3000000.0,-1666000000.0,-2159000000.0,-226000000.0,-1959000000.0,0.0,106000000.0,1654000000.0,0.0
SIRI,2018-12-31,2018,5770692000.0,0.0636967342159,405686000.0,5365006000.0,123219000.0,840863000.0,964082000.0,1726948000.0,350073000.0,1420574000.0,244681000.0,0.0,0.0,1175893000.0,0.0,1175893000.0,0.26,0.26,4461827000.0,4560720000.0,0.0441671490466,0.929698899196,0.352503477919,0.29926185629,0.203769842508,0.264217012448,2034189000.0,1726948000.0,1175893000.0,0.246170476608,0.203769842508,54431000.0,0.0,54431000.0,0.0,22198000.0,478233000.0,1512865000.0,4791346000.0,0.0,292703000.0,7694503000.0,8172736000.0,4335000.0,3447000.0,2802678000.0,6884536000.0,6887983000.0,1931613000.0,0.0,0.0,7182709000.0,9989657000.0,242235000,-2057309000.0,-1816921000.0,0.0,6833552000.0,0.0,4270000.0,307241000.0,133175000.0,1880418000.0,355703000.0,-2377000.0,-1321891000.0,-379276000.0,-15998000.0,-1314286000.0,-201434000.0,-1515146000.0,0.0,54431000.0,1524715000.0,0.0
SIRI,2017-12-31,2017,5425129000.0,0.0813017966125,35448000.0,5389681000.0,96917000.0,771762000.0,2838296000.0,1640864000.0,345820000.0,1264209000.0,616301000.0,0.0,0.0,647908000.0,0.0,647908000.0,0.14,0.14,4637553000.0,4723535000.0,0.0402753446307,0.993465961823,0.35916491571,0.302456218092,0.119427206247,0.288955156642,1948516000.0,1640864000.0,647908000.0,0.233028375915,0.119427206247,69022000.0,0.0,69022000.0,0.0,20199000.0,470901000.0,1462766000.0,4809428000.0,0.0,505528000.0,7858473000.0,8329374000.0,2839000.0,5105000.0,2821538000.0,6741243000.0,6746348000.0,1881825000.0,0.0,0.0,7024346000.0,9853248000.0,1696662000,-3243473000.0,-1523874000.0,0.0,6677326000.0,0.0,7364000.0,307652000.0,124069000.0,1855589000.0,287970000.0,-107736000.0,-2021500000.0,-1146812000.0,-1512578000.0,-1409035000.0,-190242000.0,-853694000.0,0.0,69022000.0,1567619000.0,0.0
SIRI,2016-12-31,2016,5017220000.0,0.0978460229608,40882000.0,4976338000.0,69025000.0,727830000.0,2680275000.0,1432129000.0,331225000.0,1091660000.0,345727000.0,0.0,0.0,745933000.0,0.0,745933000.0,0.15,0.15,4917050000.0,4964728000.0,0.00968411562527,0.991851662873,0.340769589534,0.28544273522,0.148674564799,0.301642742395,1709716000.0,1432129000.0,745933000.0,0.217582645369,0.148674564799,213939000.0,0.0,213939000.0,0.0,20363000.0,642649000.0,1398693000.0,4749908000.0,0.0,1084330000.0,7360946000.0,8003595000.0,2840000.0,5485000.0,2668601000.0,5842764000.0,5848249000.0,1832609000.0,0.0,0.0,6119054000.0,8795610000.0,3094760000,-3891381000.0,-792015000.0,0.0,5634310000.0,0.0,7955000.0,277587000.0,108604000.0,1719237000.0,205829000.0,-0.0,-1673518000.0,-210124000.0,-1470985000.0,-1673518000.0,-48079000.0,-1407012000.0,0.0,213939000.0,1513408000.0,0.0
SIRI,2015-12-31,2015,4570058000.0,0.0930289792507,42724000.0,4527334000.0,54933000.0,678990000.0,2479430000.0,1178688000.0,299103000.0,891964000.0,382240000.0,0.0,0.0,509724000.0,0.0,509724000.0,0.09,0.09,5375707000.0,5435166000.0,0.0,0.99065132215,0.319202513404,0.257915326239,0.111535564757,0.242701296132,1458774000.0,1178688000.0,509724000.0,0.195175641097,0.111535564757,111838000.0,0.0,111838000.0,0.0,22295000.0,561889000.0,1415401000.0,4798453000.0,9888000.0,1115731000.0,7484773000.0,8046662000.0,2840000.0,4764000.0,2496487000.0,5443614000.0,5448378000.0,1771915000.0,0.0,0.0,5705871000.0,8213153000.0,4760068000,-4931210000.0,-166491000.0,9888000.0,5336540000.0,0.0,10795000.0,280086000.0,84310000.0,1244051000.0,134892000.0,-0.0,-2018254000.0,-138858000.0,-797117000.0,-2018254000.0,-0.0,-1141079000.0,0.0,111838000.0,1109159000.0,0.0
SIRI,2014-12-31,2014,4181095000.0,0.100550262628,44397000.0,4136698000.0,54109000.0,630418000.0,2194357000.0,1119670000.0,269010000.0,830786000.0,337545000.0,0.0,0.0,493241000.0,0.0,493241000.0,0.09,0.08,5788944000.0,5862020000.0,0.0,0.989381489777,0.331514352102,0.267793484721,0.117969335784,0.270646325903,1386093000.0,1119670000.0,493241000.0,0.0,0.117969335784,147724000.0,1159283000.0,147724000.0,220579000.0,19397000.0,1549746000.0,1510112000.0,4850153000.0,5922000.0,437736000.0,6825763000.0,8375509000.0,587755000.0,4340000.0,2313792000.0,13635000.0,17975000.0,1632381000.0,0.0,0.0,1296620000.0,7065672000.0,6745520000,-5440934000.0,1309837000.0,1165205000.0,-129749000.0,0.0,3455260000.0,266423000.0,78212000.0,1253244000.0,121646000.0,1144000.0,-2496799000.0,-96324000.0,-1016420000.0,-2496799000.0,-0.0,-1144001000.0,0.0,147724000.0,1131598000.0,0.0
SIRI,2013-12-31,2013,3799095000.0,0.116710855839,26478000.0,3772617000.0,50564000.0,553159000.0,1921171000.0,1044553000.0,204671000.0,637092000.0,259877000.0,0.0,0.0,377215000.0,0.0,377215000.0,0.06,0.06,6227646000.0,6384791000.0,0.0,0.993030445409,0.341625308133,0.274947849422,0.0992907521397,0.244588513843,1297867000.0,1044553000.0,377215000.0,0.0,0.0992907521397,134805000.0,1146248000.0,134805000.0,103937000.0,13863000.0,1419013000.0,1594574000.0,4904615000.0,5718000.0,868057000.0,7425767000.0,8844780000.0,578333000.0,20320000.0,2738904000.0,16337000.0,36657000.0,1586611000.0,0.0,0.0,1202517000.0,6099038000.0,8674129000,-5934175000.0,2745742000.0,1151966000.0,-98148000.0,0.0,2157617000.0,253314000.0,68876000.0,1102832000.0,173617000.0,-525352000.0,-1762360000.0,-700688000.0,-1782160000.0,-1762360000.0,-0.0,-788284000.0,0.0,134805000.0,929215000.0,0.0
SIRI,2012-12-31,2012,3402040000.0,1,31766000.0,3370274000.0,42605000.0,510810000.0,510810000.0,872025000.0,265321000.0,474468000.0,-2998234000.0,0.0,0.0,3472702000.0,64675000.0,3472702000.0,0.55,0.51,4209073000.0,6873786000.0,0.0475810564949,0.990662661227,0.334599240456,0.256324146688,1.02077047889,0.208543109428,1138320000.0,872025000.0,3472702000.0,0.0,1.02077047889,520945000.0,1163721000.0,520945000.0,106142000.0,25337000.0,1828182000.0,1571922000.0,4334975000.0,3999000.0,1219256000.0,7226661000.0,9054843000.0,587652000.0,4234000.0,2314588000.0,18966000.0,23200000.0,1474138000.0,0.0,0.0,264529000.0,5015278000.0,10345572000,-6311390000.0,4039565000.0,1167720000.0,-497745000.0,0.0,2436161000.0,266295000.0,63822000.0,806765000.0,97293000.0,-0.0,0.0,-97319000.0,-915824000.0,-520945000.0,-327062000.0,-962491000.0,0.0,-253045000.0,709472000.0,0.0
SIRI,2011-12-31,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
SIRI,2010-12-31,2010,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
SIRI,2009-12-31,2009,2472638000.0,0.486,1064008000.0,1408630000.0,41031000.0,797016000.0,1180304000.0,228326000.0,315668000.0,-346057000.0,5981000.0,0.0,0.0,-352038000.0,186188000.0,-538226000.0,-0.15,-0.15,3858653816.0,3585864000.0,0.0,0.5697,0.113,-0.0123,-0.218,0.0749,279061000.0,-30389000.0,-352038000.0,-0.14,-0.1424,383489000.0,0.0,383489000.0,162318000.0,16193000.0,859780000.0,1711003000.0,4529971000.0,3400000.0,72640000.0,6462426000.0,7322206000.0,543686000.0,13882000.0,2076641000.0,3063281000.0,3077163000.0,1338579000.0,0.0,0.0,5150043000.0,7226684000.0,-6581000.0,-10254108000.0,95522000.0,3400000.0,2693674000.0,297780000.0,1519073000.0,309450000.0,73981000.0,433830000.0,-248511000.0,0.0,0.0,-248511000.0,-178564000.0,0.0,0.0,-182276000.0,0.0,3043000.0,185319000.0,-1.1635
CZR,2019-12-31,2019,8742000000.0,0.0418305327136,0.0,8742000000.0,0.0,1882000000.0,8124000000.0,618000000.0,1370000000.0,-1339000000.0,-141000000.0,0.0,0.0,-1195000000.0,0.0,-1195000000.0,-1.77,-1.77,676000000.0,676000000.0,0.0,1.0,0.189430336307,0.0706932052162,-0.136696408145,0.0203614733471,1656000000.0,618000000.0,-1195000000.0,-0.153168611302,-0.136696408145,1755000000.0,13000000.0,1768000000.0,88000000.0,35000000.0,2609000000.0,14976000000.0,6836000000.0,3980000000.0,2000000.0,22736000000.0,25345000000.0,444000000.0,64000000.0,2063000000.0,8478000000.0,8542000000.0,178000000.0,171000000.0,0.0,9051000000.0,23214000000.0,13752000000,-11567000000.0,2131000000.0,3993000000.0,6787000000.0,0.0,12100000000.0,1038000000.0,88000000.0,1007000000.0,829000000.0,-0.0,19000000.0,-328000000.0,-414000000.0,47000000.0,-0.0,-446000000.0,0.0,227000000.0,178000000.0,0.0
CZR,2018-12-31,2018,8391000000.0,0.729389942292,0.0,8391000000.0,0.0,1761000000.0,7652000000.0,739000000.0,1346000000.0,183000000.0,-121000000.0,0.0,0.0,303000000.0,0.0,303000000.0,0.44,0.41,686000000.0,841000000.0,0.0,1.0,0.226313907758,0.0880705517817,0.0361101179836,0.0263377428197,1899000000.0,739000000.0,303000000.0,0.0218090811584,0.0361101179836,1491000000.0,448000000.0,1491000000.0,130000000.0,41000000.0,2265000000.0,16045000000.0,7021000000.0,99000000.0,10000000.0,23510000000.0,25775000000.0,399000000.0,164000000.0,2000000000.0,8801000000.0,8965000000.0,144000000.0,157000000.0,92000000.0,9536000000.0,22525000000.0,13639000000,-10372000000.0,3250000000.0,547000000.0,7474000000.0,0.0,10989000000.0,1160000000.0,79000000.0,786000000.0,585000000.0,-1578000000.0,-290000000.0,-2135000000.0,-1130000000.0,-305000000.0,-0.0,297000000.0,0.0,-1052000000.0,201000000.0,0.0
CZR,2017-12-31,2017,4852000000.0,0.251483105494,446000000.0,4406000000.0,0.0,1133000000.0,4320000000.0,532000000.0,774000000.0,-2377000000.0,-1995000000.0,0.0,0.0,-375000000.0,0.0,-375000000.0,-1.35,-1.35,279000000.0,279000000.0,0.0,0.908079142622,0.244435284419,0.109645507007,-0.0772877164056,-0.602019785655,1186000000.0,532000000.0,-375000000.0,-0.489901071723,-0.0772877164056,2558000000.0,33000000.0,2591000000.0,0.0,39000000.0,3459000000.0,16228000000.0,5424000000.0,4434000000.0,2000000.0,22053000000.0,25512000000.0,318000000.0,64000000.0,1888000000.0,8849000000.0,8913000000.0,0.0,137000000.0,189000000.0,9426000000.0,22287000000.0,13896000000,-10684000000.0,3225000000.0,4467000000.0,6355000000.0,0.0,10973000000.0,654000000.0,43000000.0,-2323000000.0,598000000.0,561000000.0,21000000.0,-55000000.0,-7846000000.0,-2558000000.0,-0.0,429000000.0,0.0,-1949000000.0,-2921000000.0,0.0
CZR,2016-12-31,2016,3877000000.0,-0.166953158573,383000000.0,3494000000.0,0.0,1166000000.0,3620000000.0,257000000.0,599000000.0,-6100000000.0,27000000.0,0.0,0.0,-3569000000.0,0.0,-3569000000.0,-24.41,-24.41,146000000.0,146000000.0,0.0,0.901212277534,0.18571060098,0.0662883672943,-0.920557131803,0.022697962342,720000000.0,257000000.0,-3569000000.0,-1.57338148053,-0.920557131803,1513000000.0,47000000.0,1560000000.0,0.0,20000000.0,4988000000.0,7446000000.0,2041000000.0,3846000000.0,0.0,9906000000.0,14894000000.0,215000000.0,89000000.0,7748000000.0,6749000000.0,6838000000.0,0.0,28000000.0,87000000.0,8471000000.0,18071000000.0,7576000000,-10753000000.0,-3177000000.0,3893000000.0,5325000000.0,0.0,1852000000.0,463000000.0,228000000.0,308000000.0,220000000.0,-0.0,23000000.0,-121000000.0,-268000000.0,-1513000000.0,-0.0,-1533000000.0,0.0,3237000000.0,88000000.0,0.0
CZR,2015-12-31,2015,4654000000.0,-0.453499295444,399000000.0,4255000000.0,0.0,1309000000.0,4081000000.0,573000000.0,684000000.0,6004000000.0,-55000000.0,0.0,0.0,5920000000.0,0.0,5920000000.0,40.88,40.26,145000000.0,147000000.0,0.0,0.914267296949,0.217877094972,0.123119896863,1.27202406532,-0.0494198538891,1014000000.0,573000000.0,5920000000.0,1.29007305544,1.27202406532,1338000000.0,71000000.0,1409000000.0,0.0,21000000.0,1771000000.0,7598000000.0,2239000000.0,1871000000.0,28000000.0,10424000000.0,12195000000.0,179000000.0,187000000.0,2006000000.0,6777000000.0,6964000000.0,0.0,34000000.0,76000000.0,7768000000.0,11208000000.0,8169000000,-7184000000.0,987000000.0,1942000000.0,5626000000.0,0.0,1434000000.0,441000000.0,123000000.0,120000000.0,350000000.0,-0.0,-1000000.0,-1333000000.0,-450000000.0,-1338000000.0,-0.0,-248000000.0,0.0,-1468000000.0,-230000000.0,0.0
CZR,2014-12-31,2014,8516000000.0,-0.00510531911165,694000000.0,7822000000.0,0.0,2306000000.0,8968000000.0,-452000000.0,2670000000.0,-3217000000.0,-543000000.0,0.0,0.0,-2783000000.0,0.0,-2783000000.0,-19.53,-19.53,142000000.0,142000000.0,0.0,0.918506341005,0.0780883043682,-0.0530765617661,-0.326796618131,-0.203499295444,665000000.0,-452000000.0,-2783000000.0,-0.377759511508,-0.326796618131,2806000000.0,85000000.0,2891000000.0,0.0,43000000.0,3673000000.0,13456000000.0,5516000000.0,0.0,5000000.0,19862000000.0,23535000000.0,349000000.0,15779000000.0,18280000000.0,7434000000.0,23213000000.0,0.0,146000000.0,150000000.0,9513000000.0,28532000000.0,8121000000,-13104000000.0,-4997000000.0,85000000.0,20407000000.0,0.0,739000000.0,1117000000.0,132000000.0,-735000000.0,998000000.0,-23000000.0,-22000000.0,-689000000.0,-2833000000.0,-2670000000.0,-0.0,1514000000.0,0.0,35000000.0,-1733000000.0,0.0
CZR,2013-12-31,2013,8559700000.0,9.32035206173,658400000.0,7901300000.0,0.0,2168600000.0,10794300000.0,-2234600000.0,2253000000.0,-4459500000.0,-1549700000.0,0.0,0.0,-2948200000.0,0.0,-2948200000.0,-22.93,-22.93,128600000.0,128600000.0,0.0,0.923081416405,-0.132808392818,-0.261060551188,-0.344427958924,-0.0976319263526,-1136800000.0,-2234600000.0,-2948200000.0,-0.520987885089,-0.344427958924,2771200000.0,0.0,2771200000.0,0.0,45600000.0,3770300000.0,13237900000.0,6551000000.0,28500000.0,8700000.0,20918600000.0,24688900000.0,442700000.0,197100000.0,2530800000.0,20918400000.0,21115500000.0,0.0,130000000.0,203500000.0,23394400000.0,27810900000.0,7214200000,-10320700000.0,-3122000000.0,28500000.0,18344300000.0,0.0,1885700000.0,1097800000.0,56500000.0,-109400000.0,726300000.0,-19500000.0,0.0,467300000.0,-6512100000.0,-2554000000.0,-0.0,651100000.0,0.0,1009000000.0,-835700000.0,0.0
CZR,2012-12-31,2012,829400000.0,0.215238095238,660100000.0,169300000.0,0.0,2103800000.0,8900100000.0,-313400000.0,2101300000.0,-1382700000.0,-870500000.0,0.0,0.0,-1497500000.0,0.0,-1497500000.0,-11.95,-11.95,125300000.0,125300000.0,0.0,0.204123462744,1.0563057632,-0.377863515795,-1.80552206414,-0.580178442247,876100000.0,-313400000.0,-1497500000.0,-1.66710875332,-1.80552206414,1757500000.0,0.0,1757500000.0,0.0,52000000.0,3493600000.0,15701700000.0,7146000000.0,0.0,114900000.0,24504500000.0,27998100000.0,376200000.0,879900000.0,2588300000.0,20532200000.0,21412100000.0,0.0,147000000.0,138600000.0,24866300000.0,28409800000.0,6938100000,-7280200000.0,-411700000.0,0.0,19654600000.0,0.0,955200000.0,1189500000.0,55100000.0,26500000.0,507700000.0,-37900000.0,0.0,-641500000.0,-15800000.0,-1740100000.0,-0.0,1472600000.0,18800000.0,857600000.0,-481200000.0,0.0
CZR,2011-12-31,2011,682500000.0,-0.920205303278,665700000.0,16800000.0,0.0,2118500000.0,7959000000.0,875500000.0,2122300000.0,-1173600000.0,-506900000.0,0.0,0.0,-687600000.0,0.0,-687600000.0,-5.5,-5.5,125100000.0,125100000.0,0.0,0.0246153846154,2.90754578755,1.28278388278,-1.00747252747,-0.234578754579,1984400000.0,875500000.0,-687600000.0,-1.71956043956,-1.00747252747,904600000.0,0.0,904600000.0,0.0,44900000.0,1837200000.0,17266000000.0,8120700000.0,94200000.0,170500000.0,26678400000.0,28515600000.0,293900000.0,40400000.0,1602800000.0,19759500000.0,19799900000.0,0.0,0.0,0.0,24957600000.0,27508900000.0,6885100000,-5782700000.0,1006700000.0,94200000.0,18895300000.0,0.0,948500000.0,1108900000.0,22200000.0,123100000.0,305900000.0,-0.0,0.0,-1017000000.0,-43700000.0,-904600000.0,-0.0,811500000.0,0.0,-82400000.0,-182800000.0,0.0
CZR,2010-12-31,2010,8553200000.0,-0.039764690033,4690500000.0,3862700000.0,0.0,2170600000.0,3378100000.0,484600000.0,1981600000.0,-1323600000.0,-492500000.0,7800000.0,-26100000.0,-831100000.0,0.0,-831100000.0,-8.37,-8.37,105459614.0,99300000.0,0.0,0.4516,0.179,0.0769,-0.097,-0.0055,1529700000.0,658000000.0,-823300000.0,-0.1547,-0.0972,987000000.0,0.0,987000000.0,393200000.0,50400000.0,1790500000.0,17766600000.0,8132700000.0,94000000.0,175800000.0,26797200000.0,28587700000.0,251400000.0,55600000.0,1582800000.0,18785500000.0,18841100000.0,0.0,5623700000.0,0.0,25332300000.0,26915100000.0,-168800000.0,-5105600000.0,1632800000.0,94000000.0,17854100000.0,359900000.0,1275800000.0,871700000.0,18100000.0,104400000.0,-151300000.0,-96000000.0,-30500000.0,-278500000.0,275300000.0,0.0,0.0,187400000.0,0.0,70300000.0,-46900000.0,-9.5576
CZR,2009-12-31,2009,8907400000.0,-0.0491,4735000000.0,4172400000.0,0.0,2169500000.0,4778000000.0,-605600000.0,1892500000.0,2479400000.0,1651800000.0,18800000.0,0.0,827600000.0,354800000.0,472800000.0,6.67,3.95,,70900000.0,0.0,0.4684,0.589,0.4908,0.053,-0.0274,5243900000.0,4371900000.0,846400000.0,0.2784,0.0929,918100000.0,0.0,918100000.0,323500000.0,52700000.0,1598900000.0,17924800000.0,8408200000.0,94000000.0,148200000.0,27380300000.0,28979200000.0,260800000.0,74300000.0,1605500000.0,18868800000.0,18943100000.0,0.0,5856900000.0,0.0,28240700000.0,29846200000.0,-134000000.0,-4269300000.0,-922900000.0,94000000.0,18025000000.0,304600000.0,1270400000.0,872000000.0,16400000.0,220200000.0,-464500000.0,-66900000.0,0.0,-523300000.0,752100000.0,0.0,0.0,570700000.0,0.0,267600000.0,-244300000.0,-9.5576
F,2019-12-31,2019,1.559e+11,-0.0276790280532,1.34693e+11,21207000000.0,7400000000.0,11161000000.0,20633000000.0,574000000.0,5409000000.0,-640000000.0,-724000000.0,0.0,0.0,47000000.0,0.0,47000000.0,0.01,0.01,3972000000.0,4004000000.0,0.596653346653,0.136029506094,0.0581398332264,0.00368184733804,0.000301475304682,0.0641885824246,9064000000.0,574000000.0,47000000.0,-0.00410519563823,0.000301475304682,17504000000.0,17147000000.0,34651000000.0,9237000000.0,10786000000.0,1.14047e+11,36469000000.0,0.0,53703000000.0,11863000000.0,1.4449e+11,2.58537e+11,20673000000.0,52371000000.0,98132000000.0,470000000.0,52841000000.0,0.0,0.0,0.0,26284000000.0,2.25352e+11,20553000000,20320000000.0,33185000000.0,70850000000.0,35337000000.0,0.0,1.00936e+11,8490000000.0,228000000.0,17639000000.0,7632000000.0,-0.0,-780000000.0,-13721000000.0,-45113000000.0,-237000000.0,-2389000000.0,-3129000000.0,45000000.0,17504000000.0,10007000000.0,0.0
F,2018-12-31,2018,1.60338e+11,0.0227203143338,1.36269e+11,24069000000.0,8200000000.0,11403000000.0,11403000000.0,4345000000.0,1171000000.0,4345000000.0,650000000.0,0.0,0.0,3677000000.0,0.0,3677000000.0,0.93,0.92,3974000000.0,3998000000.0,0.726613306653,0.150114133892,0.0789145430279,0.0270990033554,0.0229328044506,0.0451359004104,12653000000.0,4345000000.0,3677000000.0,0.0270990033554,0.0229328044506,16718000000.0,17233000000.0,33951000000.0,11195000000.0,11220000000.0,1.14649e+11,36178000000.0,0.0,55544000000.0,10412000000.0,1.41891e+11,2.5654e+11,21520000000.0,51179000000.0,95569000000.0,88887000000.0,1.40066e+11,0.0,0.0,0.0,1.13072e+11,2.20608e+11,20590000000,22668000000.0,35932000000.0,72777000000.0,1.23348e+11,0.0,11967000000.0,8308000000.0,191000000.0,15022000000.0,7785000000.0,-0.0,-164000000.0,1818000000.0,-41353000000.0,-164000000.0,-2905000000.0,-122000000.0,-370000000.0,16718000000.0,7237000000.0,0.0
F,2017-12-31,2017,1.56776e+11,0.0327799736495,1.31332e+11,25444000000.0,8000000000.0,11527000000.0,11527000000.0,8148000000.0,1133000000.0,8148000000.0,520000000.0,0.0,0.0,7602000000.0,0.0,7602000000.0,1.91,1.9,3975000000.0,3998000000.0,0.646323161581,0.162295249273,0.105889932132,0.0519722406491,0.0484895647293,0.070463591366,16601000000.0,8148000000.0,7602000000.0,0.0519722406491,0.0484895647293,18492000000.0,20435000000.0,38927000000.0,10599000000.0,10277000000.0,1.15902e+11,35327000000.0,0.0,56182000000.0,10973000000.0,1.41906e+11,2.57808e+11,23282000000.0,3356000000.0,94600000000.0,12575000000.0,15931000000.0,0.0,0.0,0.0,38101000000.0,2.22918e+11,20591000000,21218000000.0,34890000000.0,76617000000.0,-2561000000.0,0.0,90217000000.0,8453000000.0,246000000.0,18096000000.0,7049000000.0,-0.0,-131000000.0,-2998000000.0,-41999000000.0,-131000000.0,-2584000000.0,3394000000.0,489000000.0,18492000000.0,11047000000.0,0.0
F,2016-12-31,2016,1.518e+11,0.0149908396742,1.26584e+11,25216000000.0,7300000000.0,12196000000.0,12196000000.0,6796000000.0,894000000.0,6796000000.0,2189000000.0,0.0,0.0,4596000000.0,0.0,4596000000.0,1.16,1.15,3973000000.0,3999000000.0,0.844211052763,0.166113306983,0.102193675889,0.0447694334651,0.0302766798419,0.0843214756258,15513000000.0,6796000000.0,4596000000.0,0.0447694334651,0.0302766798419,15905000000.0,22922000000.0,38827000000.0,11102000000.0,8898000000.0,1.08461e+11,32072000000.0,0.0,49924000000.0,9705000000.0,1.2949e+11,2.37951e+11,21296000000.0,2685000000.0,90281000000.0,13222000000.0,15907000000.0,0.0,0.0,0.0,38308000000.0,2.08781e+11,20509000000,15634000000.0,29170000000.0,72846000000.0,2000000.0,0.0,80192000000.0,8717000000.0,210000000.0,19792000000.0,6992000000.0,-0.0,-145000000.0,-25352000000.0,-42661000000.0,-145000000.0,-3376000000.0,7458000000.0,-265000000.0,15905000000.0,12800000000.0,0.0
F,2015-12-31,2015,1.49558e+11,0.0380421580127,1.24041e+11,25517000000.0,6700000000.0,14999000000.0,1.54039e+11,10252000000.0,3227000000.0,10252000000.0,2881000000.0,0.0,0.0,7373000000.0,0.0,7373000000.0,1.86,1.84,3969000000.0,4002000000.0,0.594702648676,0.170616082055,0.121812273499,0.0685486567084,0.0492985998743,0.060003476912,18218000000.0,10252000000.0,7373000000.0,0.0685486567084,0.0492985998743,14272000000.0,18181000000.0,23567000000.0,90691000000.0,8319000000.0,42574000000.0,30163000000.0,0.0,20904000000.0,10687000000.0,1.82351e+11,2.24925e+11,19168000000.0,1779000000.0,39646000000.0,11060000000.0,12839000000.0,0.0,0.0,0.0,34079000000.0,1.96283e+11,20445000000,14414000000.0,28642000000.0,39085000000.0,-1433000000.0,0.0,1.22558e+11,7966000000.0,199000000.0,16170000000.0,7196000000.0,-0.0,-642000000.0,-26162000000.0,-35004000000.0,-129000000.0,-2380000000.0,14322000000.0,-815000000.0,14272000000.0,8974000000.0,0.0
