symbol,date,year,revenueGrowth,grossProfitGrowth,ebitgrowth,operatingIncomeGrowth,netIncomeGrowth,epsgrowth,epsdilutedGrowth,weightedAverageSharesGrowth,weightedAverageSharesDilutedGrowth,dividendsperShareGrowth,operatingCashFlowGrowth,freeCashFlowGrowth,tenYRevenueGrowthPerShare,fiveYRevenueGrowthPerShare,threeYRevenueGrowthPerShare,tenYOperatingCFGrowthPerShare,fiveYOperatingCFGrowthPerShare,threeYOperatingCFGrowthPerShare,tenYNetIncomeGrowthPerShare,fiveYNetIncomeGrowthPerShare,threeYNetIncomeGrowthPerShare,tenYShareholdersEquityGrowthPerShare,fiveYShareholdersEquityGrowthPerShare,threeYShareholdersEquityGrowthPerShare,tenYDividendperShareGrowthPerShare,fiveYDividendperShareGrowthPerShare,threeYDividendperShareGrowthPerShare,receivablesGrowth,inventoryGrowth,assetGrowth,bookValueperShareGrowth,debtGrowth,rdexpenseGrowth,sgaexpensesGrowth
CMG,2019-12-31,2019,0.14828082717624,0.14528042644119202,0.7183165097844935,0.7183165097844935,0.9833024644157845,0.9874015748031496,0.9619651347068148,-0.0029831434424756496,0.011909019383448967,0.0,0.16101629469457102,0.16027555497034374,3.213030822699487,0.5214511704357186,0.5094515106056237,2.170120773096977,0.1837936812050306,1.1798739845383632,2.1611621629847986,-0.12031646197702098,15.1046235069074,1.7397243832450302,-0.06422706801509216,0.26599559497664543,0.0,0.0,0.0,0.2926081653614071,0.21067037810252842,1.253173005025782,0.0,7.615233318730456,0.0,0.20266339956320248
CMPR,2009-06-30,2009,0.28745036277913527,0.31373638631431644,0.49616132167152577,0.49616132167152577,0.3980567899374859,0.4175824175824176,0.4175824175824176,-0.01327514449611288,-0.01327514449611288,0.0,-1.0,1.2069963866820166,1.5935329039323285,1.5935329039323285,1.5935329039323285,-1.0,-1.0,-1.0,1.2146824703802577,1.2146824703802577,1.2146824703802577,0.7617724790685229,0.7617724790685229,0.7617724790685229,0.0,0.0,0.0,-0.07092547092547093,0.7205651491365777,0.16963652706740265,0.0,-0.1752224803822717,0.0,0.29669654918334765
CMPR,2010-06-30,2010,0.29895546172546555,0.32715001142391364,0.24789711279269916,0.24789711279269916,0.21648170096613154,0.20930232558139536,0.20930232558139536,0.0008240448467241044,0.0008240448467241044,0.0,0.0,-0.7294987139891128,2.366109905206713,2.366109905206713,1.562475936571212,2.3918475830807986,2.3918475830807986,1.7736113527734485,1.6919024503259747,1.6919024503259747,1.4427687236977504,1.318749112791559,1.318749112791559,1.0909680453928832,0.0,0.0,0.0,0.6553244005641748,0.41947992700729925,0.2931681590262726,0.0,-0.7224407356224088,0.0,0.3739700729235723
CMPR,2011-06-30,2011,0.21935272038027864,0.23116275823562255,0.21122215282115345,0.21122215282115345,0.21210197664634417,-1.0,-1.0,-1.0,-1.0,0.0,0.058112829454590405,2.105164677804296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4260304611779742,0.346135304515507,0.16324083626114014,0.0,12.211221754117197,0.0,0.21760783029759956
CMPR,2012-06-30,2012,0.24878550909475905,0.2567275695716011,-0.407241082939407,-0.407241082939407,-0.46420002679365235,0.0,0.0,0.0,0.0,0.0,-0.13522470839251566,-0.4221222015212165,4.8782310734229455,3.474846662597743,1.2664956609998435,2.5593667686178714,1.9105966103453595,0.0,1.0049443613767632,0.8193881350092171,-0.09470346734061733,0.3383084187504196,0.2068404136739222,-0.2403625129517266,0.0,0.0,0.0,0.5030995593397565,-0.14432374358362182,0.0657114588954848,0.0,5.638739509197118,0.0,0.4886992456728796
CMPR,2013-06-30,2013,0.14428449751977174,0.1535506357282908,-0.16402653423714067,-0.16402653423714067,-0.33093149065781696,-0.2327586206896551,-0.24778761061946897,-0.12176422475949333,-0.11504003306122974,0.0,-0.004472380031427536,-0.3587814687918963,6.658955464795152,2.85311709921344,1.2753135460456142,3.03473421108016,1.1103204952045396,0.18953877267546035,0.5274316681223884,-0.02280988005276467,-0.4325828308015305,0.5260659015952733,0.03362863170599943,-0.3418581194590598,0.0,0.0,0.0,0.09445962732919255,0.06305803571428571,0.015424633162792504,0.0,-0.4787117903930131,0.25285431572537675,0.046544348322083845
CMPR,2014-06-30,2014,0.08801707612477494,0.06772551600982814,0.8626745295290955,0.8626745295290955,0.4844912519109903,0.49438202247191015,0.5058823529411766,-0.010115819810262057,-0.006732854869708184,0.0,0.0611947547353084,0.26454043111029985,7.418231645422426,2.2458549620321597,0.0,3.3253936846719547,0.0,0.0,1.290630555167451,0.03429299044126771,0.0,0.8905255125717575,0.07308153296350067,0.0,0.0,0.0,0.0,0.06760192499772996,0.5929133858267717,0.6440147149029118,0.0,0.8766869109947644,0.07019036046982584,0.05893574114782988
CMPR,2015-06-30,2015,0.17632156544138256,0.12996998082141947,0.12116767930721419,0.12116767930721419,1.110307579641157,1.120300751879699,1.1328125,-0.006946806633019434,-0.012366008332557193,0.0,0.5404226679230044,1.0052883669050587,8.971819730840975,1.9624165614487281,0.696398050074322,5.7095443870119205,0.9781385285354343,0.8850387788548371,3.867750343098825,0.808293737579297,1.4278730307290017,1.0384708806194551,-0.12087475554208399,0.5231697358093123,0.0,0.0,0.0,0.36699978736976396,0.512275498434668,0.3228127828025703,0.0,0.16623703574752433,0.1675055822578814,0.24538919484619212
CMPR,2016-08-12,2016,0.1966515995786391,0.09445909549085087,-0.18822930941406088,-0.18822930941406088,-0.4533141022860365,-1.0,-1.0,-1.0,-1.0,0.0,0.08075114909383246,0.09233507620424963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005661844765904495,-0.012584441054696012,0.11895887763884663,0.0,0.29847878547794154,-1.0,0.0012398401983744318
CMPR,2017-06-30,2017,0.1942687092711365,0.08429191768530135,-1.5844768713311934,-1.5844768713311934,-2.4225268294618236,0.0,0.0,0.0,0.0,0.0,-0.36635968919541717,-0.5064670536714533,10.31782929277104,1.5292105285683248,0.7660815889217268,2.919748923986049,0.34671665254256834,0.10821322849549185,-4.583745027331825,-2.9697528847046537,-2.724086379003841,-0.4205237897757308,-0.5198402343353753,-0.6600935282486408,0.0,0.0,0.0,0.5043152782503789,1.5689931034482758,0.1475541868842089,0.0,0.2920291638602764,0.0,0.42796505228398457
CMPR,2018-06-30,2018,0.2140746134808151,0.1951075626120918,-4.452802940790337,-4.452802940790337,-1.609850650527813,-1.6157205240174672,-1.5938864628820961,-0.01097739356793765,0.029682744377792863,0.0,0.22710800326663944,0.5912942147556505,8.181496188772286,1.3828749431587637,0.8301908338138505,2.110706436671436,0.47404455566827797,-0.11359435837044889,0.5579324381102423,0.5942981885596273,-0.49973162754976264,-0.4519713167089478,-0.4698011776371429,-0.6030758390681308,0.0,0.0,-1.0,0.1437589965042155,0.3015054871893993,-0.01646080736057395,0.0,-0.05682046321476155,-0.1999575379745614,-0.1474738520684688
CMPR,2019-06-30,2019,0.06115043117929475,0.02817766171875357,0.03679974651457541,0.03679974651457541,1.1734616879701827,1.1914893617021276,1.2058823529411764,-0.005225913684276579,-0.017308785201028378,0.0,0.7214764053823597,0.9868796436145056,6.5063968992468295,1.3126100787162824,0.0,0.0,1.3794496049535323,0.0,1.4024115149828666,1.3227572237127014,0.0,-0.3502754382112551,-0.3945245148386648,0.0,0.0,0.0,0.0,0.0903435752683339,0.09418831061681132,0.13082966704736726,0.0,0.23792033321884176,-0.011459313406190441,-0.08084404208908329
CNK,2009-12-31,2009,0.174501928583865,1.2173689801699716,1.2173689801699716,1.2173689801699716,0.13310841205578047,0.022988505747126457,0.023529411764705903,0.10764530017622294,0.10705994786590159,0.0,0.09558823529411764,0.175,0.4020722969300703,0.4020722969300703,0.4020722969300703,1.696833622874537,1.696833622874537,1.696833622874537,-3.8709677500121176,-3.8709677500121176,-3.8709677500121176,-0.3608119937172805,-0.3608119937172805,-0.3608119937172805,0.0,0.0,0.0,0.3411373946856773,0.22806580259222334,0.068741054268704,0.0,0.023372149911631848,0.0,0.21352398199149877
CNK,2010-12-31,2010,0.08330078421452061,0.1692590847752661,0.1692590847752661,0.1692590847752661,0.4854003731787685,0.4606741573033708,0.4827586206896552,0.016927949219014308,0.0017816452657108456,0.0,-1.0,-1.0,0.49358272624551824,0.49358272624551824,0.49358272624551824,-1.0,-1.0,-1.0,-5.193548393007892,-5.193548393007892,-5.193548393007892,-0.286432021408973,-0.286432021408973,-0.286432021408973,0.0,0.0,0.0,0.5284506191482936,0.18591434950274,0.0442643985193722,0.0,-0.007305090696616869,0.0,0.13003513062582256
CNK,2011-12-31,2011,0.06467056863060121,0.05348807828756202,0.05348807828756202,0.05348807828756202,-0.11412974482671068,-0.11538461538461549,-0.11627906976744196,0.0014185490143511703,0.0024321348057633452,0.0,0.0,0.0,0.5879210266414497,0.5879210266414497,0.20091291763776614,6951.836661324426,6951.836661324426,2549.084219273344,-4.709677425739595,-4.709677425739595,0.3218390808018168,-0.2934903825986773,-0.2934903825986773,0.1068589049910997,0.0,0.0,0.0,0.08200446578536566,-0.03440013691596783,0.029498947530862393,0.0,0.02595858502872215,0.0,0.17035168966940253
