symbol,date,year,Gross Profit Growth,EBIT Growth,Operating Income Growth,Net Income Growth,EPS Growth,EPS Diluted Growth,Weighted Average Shares Growth,Weighted Average Shares Diluted Growth,Dividends per Share Growth,Operating Cash Flow growth,Free Cash Flow growth,10Y Revenue Growth (per Share),5Y Revenue Growth (per Share),3Y Revenue Growth (per Share),10Y Operating CF Growth (per Share),5Y Operating CF Growth (per Share),3Y Operating CF Growth (per Share),10Y Net Income Growth (per Share),5Y Net Income Growth (per Share),3Y Net Income Growth (per Share),10Y Shareholders Equity Growth (per Share),5Y Shareholders Equity Growth (per Share),3Y Shareholders Equity Growth (per Share),10Y Dividend per Share Growth (per Share),5Y Dividend per Share Growth (per Share),3Y Dividend per Share Growth (per Share),Receivables growth,Inventory Growth,Asset Growth,Book Value per Share Growth,Debt Growth,R&D Expense Growth,SG&A Expenses Growth
TWX,2016-12-31,2016,0.0817452357071,0.0993445010925,0.0993445010925,0.0242629793895,0.0682302771855,0.0735930735931,-0.0418456252301,-0.0448462929476,0.15167063881,0.216047779797,0.24008168028,0.575792807505,0.355816128111,0.159415156575,1.04218426917,0.819834154868,0.485697118568,1.20085106958,0.822757439817,0.253297786819,0.0676552219883,0.0884486428498,-0.0411512879466,0.888711675474,0.705459359636,0.392211969961,0.173795709081,0.17626925271,0.0331725347701,0,0.0229909213181,0,0.0619817578773
TWX,2015-12-31,2015,0.0417972831766,0.148953974895,0.148953974895,0.00156780768226,0.0610859728507,0.0645161290323,-0.0560639406927,-0.0601631543168,0.0985598370122,0.0461831024178,0.0689117555348,0.448053763896,0.448053763896,0.146278192324,0.609087919159,0.609087919159,0.310354382342,1.05880240033,1.05880240033,0.486968673185,-0.00712020941477,-0.00712020941477,-0.0741286790875,0.639975537994,0.639975537994,0.332210332313,-0.0400259067358,0.0311764705882,0.00931092808928,0,0.057704276696,0,-0.0705202312139
TWX,2014-12-31,2014,-0.153409509768,-0.0953822861469,-0.0953822861469,0.036846383094,0.107769423559,0.107142857143,-0.0616304347826,-0.0636537237428,0.10040701729,-0.00888529886914,0.0305269922879,0.329973710959,0.329973710959,0.144312753996,0.451826268251,0.451826268251,0.293753492171,0.940335751362,0.940335751362,0.606997163698,-0.0287787271713,-0.0287787271713,-0.00986343292678,0.492841338943,0.492841338943,0.347998356241,-0.0188103711235,-0.161735700197,-0.0696384975145,0,0.115497148525,0,-0.197215777262
LOW,2020-01-31,2020,0.00152785053257,0.571428571429,0.571428571429,0.850043215212,0.933098591549,0.933098591549,-0.0419235511714,-0.0418719211823,0.160687639038,-0.306313579848,-0.439729029687,0,0.631722142687,0.25677931298,0,0.108259289635,-0.133793372711,0,1.01761922889,0.567570064175,0,-0.748443926614,-0.652873709448,0,1.50289497005,0.634686808639,0,0.0491999044662,0.143821722499,0,0.120250306432,0,-0.11749842072
LOW,2019-02-01,2019,-0.0214020248622,-0.389918007896,-0.389918007896,-0.328691615898,-0.305623471883,-0.305623471883,-0.0333730631704,-0.0333333333333,0.168660154246,0.222704837117,0.273211567732,0,0.74317086464,0.379770474926,0,0.967110285148,0.479683356771,0,0.321789307779,0.0388762915257,0,-0.598555798045,-0.455812213628,0,1.59199479194,0.737840585368,0,0.10251909067,-0.0221869598481,0,-0.0225122966326,0,0.132479188345
LOW,2018-02-02,2018,0.0420673076923,0.126582278481,0.126582278481,0.114451988361,0.175287356322,0.178674351585,-0.0465909090909,-0.0465380249716,0.205121852934,-0.0982730995193,-0.114157303371,0,0.861694115139,0.437226952767,0,0.845425587663,0.21008426933,0,1.41180797529,0.504507377999,0,-0.41906617594,-0.306179775281,0,1.50772022971,0.845181234757,0,0.0894052400076,0.0256626365961,0,0.0440450325894,0,0.0163262608236
LOW,2017-02-03,2017,0.0920758385999,0.322923738402,0.322923738402,0.214846818539,0.274725274725,0.271062271062,-0.0507011866235,-0.0516684607104,0.233930607011,0.174122073579,0.240591023139,0,0.870324156056,0.46474060437,0,0.865425437405,0.644259027885,0,1.42918767611,0.628234609878,0,-0.437927588349,-0.346770092727,0,1.502443094,0.840411447352,0,0.105730598435,0.100492547816,0,0.204902427416,0,0.0718384697131
LOW,2016-01-29,2016,0.0517435320585,0.0334424695978,0.0334424695978,-0.056338028169,0.00738007380074,0.00738007380074,-0.0617408906883,-0.0616161616162,0.240844416098,-0.0294177317914,-0.114102247469,0,0,0.450582876801,0,0,0.577576709581,0,0,0.612285950441,0,0,-0.314768455948,0,0,0.686387540453,0,0.0613848052968,-0.0176265435008,0,0.108999736078,0,0.062796476169
LOW,2015-01-30,2015,0.0585624594068,0.164170977403,0.164170977403,0.180227471566,0.266355140187,0.266355140187,-0.067044381492,-0.066918001885,0.20200661692,0.198978350766,0.276884263639,0,0,0.440554519918,0,0,0.458001653319,0,0,0.887334253566,0,0,-0.224387196653,0,0,0.634391680068,0,-0.0236660457982,-0.0276487840645,0,0.121558954119,0,0.0323357947921
LOW,2014-01-31,2014,0.0663126911756,0.17086388269,0.17086388269,0.166921898928,0.266272189349,0.266272189349,-0.0791304347826,-0.0789930555556,0.130663039746,0.0927698032961,0.243041944336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0612790697674,0.00202044939693,0,0.116558334251,0,0.0507187193728
FOXA,2019-06-30,2019,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0,0,0,0,0,0,0
FOXA,2018-06-30,2018,-0.0453,-0.0247,-0.0597,0.594,0.5928,0.5928,,0.0,0.0,-0.2042,-0.2473,,,,,,,,,,,,,,,,0.0827,0.1217,0.268,,0.0,0.0,0.1071
FOXA,2017-06-30,2017,0.1457,0.2196,0.2213,0.2799,0.2775,0.2775,,0.0,0.0,0.5087,0.4788,,,,,,,,,,,,,,,,,,,,,0.0,-0.0496
MAT,2019-12-31,2019,0.101238517293,-1.16744257496,-1.16744257496,-0.599639226775,-0.6,-0.6,0.00323177164852,0.00323177164852,0,-7.62506863858,-2.12899714647,-0.137109871078,-0.267569805609,-0.185563680002,-0.800775710589,-0.800510800303,-0.699672745643,-1.42012569578,-1.41919504025,-1.66236125254,-0.79788810773,-0.836690269422,-0.798523125655,-1.0,-1.0,-1.0,-0.0347640356547,-0.0872830357587,0.0166088703712,0,-0.00174350734626,-1.0,0
MAT,2018-12-31,2018,-0.0121625918744,-0.316414009562,-0.316414009562,-0.493944978156,-0.495114006515,-0.495114006515,0.00421464414199,0.00421464414199,-1.0,-0.0107554139205,-0.479255283839,-0.202290182949,-0.307060636958,-0.221692222793,-1.06546219026,-1.03892880804,-1.03655891452,-2.46887198052,-1.58720229569,-2.41919103624,-0.675610235848,-0.798950965904,-0.754795652025,-1.0,-1.0,-1.0,-0.14046216142,-0.096245405391,-0.160339427584,0,-0.0868990262619,-0.0882461319896,0
