symbol,date,year,investmentValuationRatios.priceBookValueRatio,investmentValuationRatios.priceToBookRatio,investmentValuationRatios.priceToSalesRatio,investmentValuationRatios.priceEarningsRatio,investmentValuationRatios.receivablesTurnover,investmentValuationRatios.priceToFreeCashFlowsRatio,investmentValuationRatios.priceToOperatingCashFlowsRatio,investmentValuationRatios.priceCashFlowRatio,investmentValuationRatios.priceEarningsToGrowthRatio,investmentValuationRatios.priceSalesRatio,investmentValuationRatios.dividendYield,investmentValuationRatios.enterpriseValueMultiple,investmentValuationRatios.priceFairValue,profitabilityIndicatorRatios.niperEBT,profitabilityIndicatorRatios.ebtperEBIT,profitabilityIndicatorRatios.ebitperRevenue,profitabilityIndicatorRatios.grossProfitMargin,profitabilityIndicatorRatios.operatingProfitMargin,profitabilityIndicatorRatios.pretaxProfitMargin,profitabilityIndicatorRatios.netProfitMargin,profitabilityIndicatorRatios.effectiveTaxRate,profitabilityIndicatorRatios.returnOnAssets,profitabilityIndicatorRatios.returnOnEquity,profitabilityIndicatorRatios.returnOnCapitalEmployed,profitabilityIndicatorRatios.nIperEBT,profitabilityIndicatorRatios.eBTperEBIT,profitabilityIndicatorRatios.eBITperRevenue,operatingPerformanceRatios.receivablesTurnover,operatingPerformanceRatios.payablesTurnover,operatingPerformanceRatios.inventoryTurnover,operatingPerformanceRatios.fixedAssetTurnover,operatingPerformanceRatios.assetTurnover,liquidityMeasurementRatios.currentRatio,liquidityMeasurementRatios.quickRatio,liquidityMeasurementRatios.cashRatio,liquidityMeasurementRatios.daysOfSalesOutstanding,liquidityMeasurementRatios.daysOfInventoryOutstanding,liquidityMeasurementRatios.operatingCycle,liquidityMeasurementRatios.daysOfPayablesOutstanding,liquidityMeasurementRatios.cashConversionCycle,debtRatios.debtRatio,debtRatios.debtEquityRatio,debtRatios.longtermDebtToCapitalization,debtRatios.totalDebtToCapitalization,debtRatios.interestCoverage,debtRatios.cashFlowToDebtRatio,debtRatios.companyEquityMultiplier,cashFlowIndicatorRatios.operatingCashFlowPerShare,cashFlowIndicatorRatios.freeCashFlowPerShare,cashFlowIndicatorRatios.cashPerShare,cashFlowIndicatorRatios.payoutRatio,cashFlowIndicatorRatios.receivablesTurnover,cashFlowIndicatorRatios.operatingCashFlowSalesRatio,cashFlowIndicatorRatios.freeCashFlowOperatingCashFlowRatio,cashFlowIndicatorRatios.cashFlowCoverageRatios,cashFlowIndicatorRatios.shortTermCoverageRatios,cashFlowIndicatorRatios.capitalExpenditureCoverageRatios,cashFlowIndicatorRatios.dividendpaidAndCapexCoverageRatios,cashFlowIndicatorRatios.dividendPayoutRatio
CMCSA,2018-12-31,2018,2.5060198567299232,2.5060198567299232,1.8989450516892927,15.29823544454863,8.511077089337176,12.357198925841768,7.386245215458699,7.386245215458699,3.087395935449983,1.8989450516892927,0.018677882311510526,9.681408118578407,2.5060198567299232,0.7696496522766041,0.8018307117681098,0.20113854000232786,0.27558805167871164,0.20113854000232786,0.161279058694065,0.12412837144338515,0.2217556751082535,0.046610034805549816,0.16381103989499113,0.0848309316720293,0.7696496522766041,0.8018307117681098,0.20113854000232786,8.511077089337176,8.060042382858489,0.0,2.126763732925265,0.3754986411531921,0.7915081694018766,0.5438539289207694,0.13817338695069376,42.88528892039743,0.0,42.88528892039743,45.28512167333703,-2.399832752939602,0.7154646302506318,2.514501556979878,0.5998334804814538,1.0734500000002399E11,5.366741953698475,0.2174364389715687,3.514501556979878,5.300392670157068,3.1681937172774868,0.8525305410122164,0.2857386412070582,8.511077089337176,0.25709206725427747,0.5977281145820472,0.2174364389715687,5.524556616643929,2.485880908532842,1.8510589669358526,0.2857386412070582
CMCSA,2017-12-31,2017,2.637210156546075,2.637210156546075,2.1405063530747936,7.965503213876905,9.890709103674233,15.264358390280941,8.453414941830586,8.453414941830586,1.651034125690432,2.1405063530747936,0.015934476636177263,8.70330936286495,2.637210156546075,1.4824435452290823,0.8518374381497749,0.21279842888578662,0.28753283013510633,0.21279842888578662,0.18126966850436552,0.2687220500201122,-0.4945829526171518,0.12149837656259194,0.3310789143806664,0.10875637893922172,1.4824435452290823,0.8518374381497749,0.21279842888578662,9.890709103674233,8.695062084897488,0.0,2.1971926176241228,0.45213400446110974,0.7448634107879969,0.5557719957330365,0.1589907703724317,36.90331968861652,0.0,36.90331968861652,41.9778486267477,-5.074528938131181,0.633022909991495,1.7249657464361718,0.46413284593995063,5.942200000003855E10,5.828580686973428,0.33154160728669685,2.7249657464361716,4.546091758708581,2.5176295666949873,0.7300339847068819,0.12692612485691643,9.890709103674233,0.25321202943473015,0.5538008690370508,0.33154160728669685,4.16887417218543,2.241151832460733,1.7214670634601463,0.12692612485691646
CMCSA,2016-12-31,2016,1.560560220973991,1.560560220973991,1.0469920276606595,9.681575618171363,10.10722815839095,8.33065809005443,4.375327442827443,4.375327442827443,1.0272341833139467,1.0469920276606595,0.030897598397743916,5.372536624143544,1.560560220973991,0.6057966975545183,0.8513553591553473,0.20968123079984577,0.2857231695334751,0.20968123079984577,0.17851323955573797,0.10814273099262466,0.36981815648296523,0.04817174515235457,0.1611886621062974,0.10605479193533168,0.6057966975545183,0.8513553591553473,0.20968123079984577,10.10722815839095,8.305133767172812,0.0,2.217830248531156,0.44544598337950136,0.7597399582075691,0.6049686556768052,0.15328534943115857,36.11276942402647,0.0,36.11276942402647,43.948720181090025,-7.835950757063557,0.7011468144044322,2.3461246130174445,0.5074103498342601,5.556600000004765E10,5.7304554724677095,0.3151721652524326,3.3461246130174445,7.983402489626556,4.1929460580912865,2.1049792531120333,0.2991374353076481,10.10722815839095,0.23929455368580774,0.5252079002079002,0.3151721652524326,3.510948905109489,2.106185002736727,1.6394001363326516,0.299137435307648
CMCSA,2015-12-31,2015,1.4687038206202527,1.4687038206202527,1.0303003623674674,9.40434644125934,10.804814385150813,7.468399649771379,4.088171264245394,4.088171264245394,1.0292861342331039,1.0303003623674674,0.03174513024231031,5.150080233406273,1.4687038206202527,0.6104546814238708,0.8358544818102263,0.21470943497517112,0.2944705408669977,0.21470943497517112,0.17946584351093814,0.10955576432693598,0.37084953634460066,0.04900524691728601,0.15617287493543017,0.10780614032723254,0.6104546814238708,0.8358544818102263,0.21470943497517112,10.804814385150813,8.458407079646017,0.0,2.213277885043814,0.4473087036392234,0.6768071294971945,0.51144240290461,0.1262515128176917,33.78123741779627,0.0,33.78123741779627,43.15233312408454,-9.371095706288273,0.6862115336126886,2.186860280472173,0.48382923673997413,4.899400000003458E10,5.92079940784604,0.35685372759924744,3.186860280472173,7.553499597747385,4.134754625905068,0.9658085277554304,0.2985422026215852,10.804814385150813,0.2520198631056234,0.5473958888060496,0.35685372759924744,5.177281499862145,2.2094364042828567,1.7170811997073885,0.2985422026215852
CMCSA,2014-12-31,2014,1.386786439263152,1.386786439263152,1.0628702290076337,8.72301909307876,10.880398671096346,7.674425196850394,4.313892003540868,4.313892003540868,0.9919678752057073,1.0628702290076337,0.030834937324638264,5.1224926929285,1.386786439263152,0.672282390693943,0.836352657004831,0.21670665212649945,0.29054162122864413,0.21670665212649945,0.1812431842966194,0.12184660123591422,0.31070998796630567,0.05259227182296864,0.15898009903056287,0.10501025160467557,0.672282390693943,0.836352657004831,0.21670665212649945,10.880398671096346,8.65431003902093,0.0,2.221917100119536,0.43162690866642817,0.7771970132107984,0.6222286042504308,0.22458357265939116,33.54656488549619,0.0,33.54656488549619,42.17551697989466,-8.628952094398471,0.6691895894915871,2.0228794748724175,0.45505954842444796,4.401700000004178E10,5.695070691631639,0.3513082058299125,3.0228794748724175,6.560201316298877,3.6875725900116145,1.7468060394889664,0.26897374701670645,10.880398671096346,0.24638313340603418,0.5621127176158158,0.3513082058299125,4.018259426132322,2.283692722371968,1.7516022327889187,0.2689737470167064
CMCSA,2013-12-31,2013,1.2717481358740679,1.2717481358740679,0.9971078150857602,9.45862676056338,10.140683814303639,8.523268112109994,4.552966101694915,4.552966101694915,1.0931097669489684,0.9971078150857602,0.030463781603846753,3.7260047838830306,1.2717481358740679,0.613225371120108,0.8195089581950896,0.20976847054456593,0.28662016487000636,0.20976847054456593,0.17190714075815458,0.10541782018961597,0.35807467386414754,0.04291840088657729,0.13445378151260504,0.09694712689687708,0.613225371120108,0.8195089581950896,0.20976847054456593,10.140683814303639,8.343885672937772,0.0,2.166789544235925,0.40712662061670013,0.7442364636209814,0.6169098984771574,0.09084179357021997,35.99362791345098,0.0,35.99362791345098,43.744607046070456,-7.750979132619477,0.6807943934060814,2.1327770544837654,0.4678409842432895,4.456700000003329E10,5.269230769230769,0.29594331933036555,3.1327770544837654,5.394285714285714,2.8815238095238094,2.0156190476190474,0.2881455399061033,10.140683814303639,0.2190018095488501,0.534180790960452,0.29594331933036555,4.317073170731708,2.146755609460279,1.6542056074766356,0.2881455399061033
CMCSA,2012-12-31,2012,1.0059591539022612,1.0059591539022612,0.7935131852325396,8.00421086571014,11.333091831190002,5.4321794310722105,3.342542076208429,3.342542076208429,0.9437032974540706,0.7935131852325396,0.032386628672800795,2.689583092657402,1.0059591539022612,0.5343268154018433,0.953198127925117,0.194645996483938,0.2714719514144159,0.194645996483938,0.1855361994566086,0.0991369665974109,0.322508398656215,0.03760054797509865,0.12567874219952996,0.08214789183647316,0.5343268154018433,0.953198127925117,0.194645996483938,11.333091831190002,7.345149854979052,0.0,2.297664512338425,0.3792787823314401,1.196063180567189,1.0731123608950581,0.6551992341749432,32.20656864311971,0.0,32.20656864311971,49.692655317655316,-17.486086674535606,0.7008201441465469,2.3424710268255127,0.4355314622932821,3.808200000002645E10,4.831019436731456,0.367146176281576,3.3424710268255127,5.546676624346527,3.4129947722180733,4.635922330097087,0.2592294051265517,11.333091831190002,0.23739811411219433,0.6153224720613976,0.367146176281576,6.251683501683502,2.5995799789989498,2.0286806883365203,0.2592294051265517
CMCSA,2011-12-31,2011,0.6558010745864534,0.6558010745864534,0.5551796139106765,7.452485576923077,12.834290967593656,3.430221287895552,2.161194841408156,2.161194841408156,0.9009652810702988,0.5551796139106765,0.03828743249703087,2.7319177537384665,0.6558010745864534,0.5068843670037773,0.76550694897864,0.19198810930840585,0.863257046667383,0.19198810930840585,0.14696823179685542,0.07449589914401347,0.37163397100036555,0.026359477372669783,0.08799763083301604,0.07415425690116685,0.5068843670037773,0.76550694897864,0.19198810930840585,12.834290967593656,1.3384750219106047,0.0,2.0262709096846767,0.35383796525111205,0.647458651159278,0.6796314477758477,0.12234725473906805,28.439436266609363,0.0,28.439436266609363,272.69840230487165,-244.2589660382623,0.7004524198760598,2.3383678131742607,0.4452450244085618,3.7942000000015785E10,4.279840319361277,0.36492915108499324,3.3383678131742607,5.223962126729789,3.291332847778587,1.6926438455935906,0.28533653846153845,12.834290967593656,0.2568854983704022,0.6300453119553852,0.36492915108499324,10.493782004389173,2.703033729037121,2.208962118878965,0.28533653846153845
CMCSA,2010-12-31,2010,0.6596780448212112,0.6596780448212112,0.7712618288214671,8.04934250343879,20.45121293800539,4.705590221936314,2.6173503891224614,2.6173503891224614,0.9950934995886292,0.7712618288214671,0.036364431757905845,3.7469416278432446,0.6596780448212112,0.5955111402359109,0.7649122807017544,0.21034873606241927,0.8256056092996283,0.21034873606241927,0.1608983314442365,0.09581674882041279,0.39908256880733944,0.030666306713685525,0.08195427695360058,0.07234814143245694,0.5955111402359109,0.7649122807017544,0.21034873606241927,20.45121293800539,2.0103312063202674,0.0,1.6133106527748247,0.3200516307557325,1.0791838717512752,0.9618654359970853,0.7267427738644644,17.847352189155707,0.0,17.847352189155707,181.5621221281741,-163.7147699390184,0.625812003307068,1.6724534427560085,0.4003704254484987,2.9615000000023758E10,3.7012987012987013,0.35584911666401403,2.6724534427560083,3.9811253561253563,2.2143874643874644,2.159900284900285,0.29270976616231087,20.45121293800539,0.2946727469225295,0.5562214867161642,0.35584911666401403,6.210555555555556,2.2533763354162466,1.8554356846473028,0.29270976616231087
CMCSA,2009-12-31,2009,0.9996504035654596,0.9996504035654596,1.1943747871887236,11.738885346542055,20.89772063120982,9.1999278092891,4.15388239380605,4.15388239380605,2.9506737779224665,1.1943747871887236,0.017819483062822883,5.093888920847895,0.9996504035654596,0.7111024237685692,0.6854233654876741,0.20874818212328,1.0,0.2017563485848529,0.14308088153037252,0.10174516165119141,0.2888975762314308,0.03227094107315515,0.08515718265021886,0.07075954647150279,0.7111024237685692,0.6854233654876741,0.20874818212328,20.89772063120982,0.0,0.0,1.4988891217774052,0.31717420808458924,0.44461305007587254,0.33549455097254793,0.09256449165402124,17.466019689003243,17.466,,31.5838,,0.6202442940398996,1.6367126237681702,0.39540906582131585,2.7940000000016098E10,3.1788756388415673,0.3533475391806434,2.6388193160272464,1.8007250304326383,0.813049858113832,0.12628370264973565,0.20918086860912588,20.89772063120982,0.28753216243427676,0.45151249878416494,0.3533475391806434,8.893598615916956,-1.8231956020571023,-2.107626076260763,0.2091808686091259
