symbol,date,year,Gross Profit Growth,EBIT Growth,Operating Income Growth,Net Income Growth,EPS Growth,EPS Diluted Growth,Weighted Average Shares Growth,Weighted Average Shares Diluted Growth,Dividends per Share Growth,Operating Cash Flow growth,Free Cash Flow growth,10Y Revenue Growth (per Share),5Y Revenue Growth (per Share),3Y Revenue Growth (per Share),10Y Operating CF Growth (per Share),5Y Operating CF Growth (per Share),3Y Operating CF Growth (per Share),10Y Net Income Growth (per Share),5Y Net Income Growth (per Share),3Y Net Income Growth (per Share),10Y Shareholders Equity Growth (per Share),5Y Shareholders Equity Growth (per Share),3Y Shareholders Equity Growth (per Share),10Y Dividend per Share Growth (per Share),5Y Dividend per Share Growth (per Share),3Y Dividend per Share Growth (per Share),Receivables growth,Inventory Growth,Asset Growth,Book Value per Share Growth,Debt Growth,R&D Expense Growth,SG&A Expenses Growth
QRTEA,2011-12-31,2011,0.319020715631,-0.130468150422,-0.130468150422,-0.483578708947,-1.0,-1.0,5.61111111111,65.8888888889,-1.0,0,-3.19708029197,-0.837156179086,-0.837156179086,-0.837156179086,0,0,0,-0.921885855135,-0.921885855135,-0.921885855135,-0.913185321861,-0.913185321861,-0.913185321861,-1.0,-1.0,-1.0,0,0.00187090739008,0,0,-0.17477452856,0,-0.323390894819
QRTEA,2010-12-31,2010,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0,0,0,0,0,0,0
QRTEA,2009-12-31,2009,-0.1613,1.0596,2.3734,0.8574,1.3282,1.3282,0.0041,,0.0,0.6044,0.8682,,,0.0209,,,0.0391,,,1.0399,,,-0.1981,,0.0,0.0,0.0066,-0.0455,-0.3167,-0.4864,-0.0461,0.0,-0.4656
TRIP,2013-12-31,2013,0,-0.00581175581176,-0.00581175581176,0.0586080208586,0.0359712230216,0.029197080292,0,0,0,0.462035588499,0.23007035714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRIP,2012-12-31,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRIP,2011-12-31,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRIP,2010-12-31,2010,0.3734,0.3462,0.3456,0.3549,0.3506,0.3506,0.0,0.0,0.0,0.5661,0.5921,,,,,,,,,,,,,,,,0.2952,0.0,0.2576,0.3836,0.0,0.477,0.4362
TRIP,2009-12-31,2009,0.1747,0.3994,0.3467,0.4153,,,,,0.0,0.1356,0.2047,,,,,,,,,,,,,,,,,,,,,-0.0301,-0.0104
RH,2013-02-02,2013,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
RH,2012-01-28,2012,0.3119,9.3467,9.3467,3.9199,1.6239,1.6239,3.68,3.68,0.0,2.4497,0.8362,,,,,,,,,,,,,,,,,,,,,0.0,0.1989
VIAB,2013-09-30,2013,0.0146504206556,-0.0166623942579,-0.0166623942579,0.208985360929,0.321715817694,0.311653116531,-0.0838515168645,-0.0794418604651,0.0934963846941,0.23418734988,0.247013651877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0745192307692,0.0709662921348,0,0.458461160879,0,0.0261153427639
VIAB,2012-09-30,2012,-0.0215725234175,0.0514824797844,0.0514824797844,-0.0725655430712,0.0247252747253,0.0278551532033,-0.0963732334412,-0.09557462561,0.470227774818,-0.0552193645991,-0.0582563278425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0048309178744,-0.0241656067716,0,0.106449422946,0,-0.0561451557686
VIAB,2011-09-30,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VIAB,2010-09-30,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VIAB,2009-12-31,2009,0.0495,0.1912,0.2278,0.2878,0.325,0.325,-0.0282,-0.0273,0.0,-0.4347,-0.4227,,0.1508,0.1119,,-0.0641,-0.1578,,0.4668,0.0603,,-0.0436,0.1268,,0.0,0.0,0.2664,-0.1029,-0.0261,0.2963,-0.1536,0.0,-0.0761
QSR,2013-12-31,2013,-0.0244,0.3617,0.2681,0.9856,0.9706,0.9697,0.0037,0.0104,0.0,0.4492,0.9436,,,,,,,,,,,,,,,,,,,,,0.0,-0.3026
ETH,2013-06-30,2013,0.0206539786004,0.216109624323,0.216109624323,-0.34644021411,-0.343023255814,-0.350877192982,1000.38773245,1003.46597272,-0.997247679569,0.625978090767,1.85455895255,-0.99900178286,-0.99900178286,-0.99900178286,-0.998376275205,-0.998376275205,-0.998376275205,-0.999347345923,-0.999347345923,-0.999347345923,-0.9989626356,-0.9989626356,-0.9989626356,-0.997247679569,-0.997247679569,-0.997247679569,0,-0.118679328877,-0.0426543297952,0,-0.150233009709,0,1.02569344116
ETH,2012-06-30,2012,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0,0,0,0,0,0,0
ETH,2011-06-30,2011,0.2468,6.4636,3.7212,1.66,1.6667,1.6601,-0.0077,-0.0006,0.0,0.2305,0.0487,0.0028,-0.0597,-0.11,-0.0012,-0.1113,-0.093,-0.0664,-0.1699,-0.1997,-0.0184,-0.0487,-0.0863,0.0226,-0.2194,-0.385,-0.121,0.0571,-0.0055,0.0983,-0.1881,0.0,0.0965
ETH,2010-06-30,2010,-0.1931,0.9011,0.8387,0.1589,0.1639,0.1639,0.0058,0.0058,-0.7561,1.3404,8.4476,-0.0042,-0.0535,-0.1386,-0.0377,-0.0951,-0.223,0.0,0.0,0.0,-0.0083,-0.0617,-0.1175,0.0226,-0.1832,-0.3647,0.3071,-0.1436,-0.0228,-0.16,0.0006,0.0,-0.1799
ETH,2009-06-30,2009,-0.3397,-1.6682,-1.758,-1.9073,-1.9242,-1.9289,-0.0155,-0.0223,-0.0465,-0.7454,-0.8251,0.024,-0.0185,-0.1001,-0.0965,-0.2582,-0.423,0.0,0.0,0.0,0.0226,-0.0285,-0.0547,0.2259,-0.2462,0.0592,0.0327,-0.1597,-0.1539,-0.1934,0.0006,0.0,-0.1657
BGFV,2013-12-29,2013,0.0857782665993,0.826081934391,0.826081934391,0.873684210526,0.828571428571,0.840579710145,0.0173413106478,0.0216043671355,0.334746851124,-0.336253913746,-0.840766955024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113194007768,0.0866276496336,0,-0.308852459016,0,0.0163152057284
BGFV,2012-01-01,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BGFV,2011-01-02,2011,-0.0001,-0.0918,-0.0918,-0.0573,-0.0686,-0.0693,0.0055,0.0108,0.0,-0.4478,-0.7053,-0.0015,0.03,0.0134,-0.0058,-0.0048,0.0807,0.0147,-0.0471,-0.0862,0.0,0.1595,0.1291,0.0,-0.0651,-0.1779,0.1196,0.1009,0.0717,0.1369,-0.1239,0.0,0.0132
BGFV,2010-01-03,2010,0.043,0.3652,0.3652,0.5687,0.5938,0.5781,-0.0081,0.0018,-0.4444,0.3692,1.5296,0.024,0.039,0.0264,0.0971,0.0788,0.0901,0.1055,-0.072,-0.0919,,0.2077,0.1159,0.0,0.2336,-0.1621,-0.1934,-0.0088,-0.0573,0.189,-0.4167,0.0,0.0085
MCD,2013-12-31,2013,0.019541480756,0.0185598400855,0.0185598400855,0.0221600058557,0.0332717190388,0.035447761194,-0.011583011583,-0.0139188394432,0.0878613611648,0.0221931927477,0.0194047828897,1.08420598395,0.347578206586,0.246487588752,0,0,0.1988821006,3.82655804692,0.460654552501,0.205772391316,0.698428135212,0.349261059513,0.168064540881,6.87030103036,0.926856750285,0.380957757153,-0.0403548316731,0.0164338537387,0.0350359600413,0,0.0369851834133,0,-0.0283479960899
MCD,2012-12-31,2012,0.0207731615197,0.00878108257031,0.00878108257031,-0.00695971361596,0.015009380863,0.0170777988615,-0.0213157639764,-0.0236386257058,0.134110438398,-0.0257339058195,-0.022416244238,1.25523517247,0.422897062325,0.310330731717,0,0,0,6.71235205278,1.68361879051,0.298152470203,0.874910948063,0.177245030377,0.178195797165,11.2912516246,0.930171444052,0.401100429288,0.0304188207088,0.0419520547945,0.0726464766489,0,0.137067613836,0,0.025692442662
MCD,2011-12-31,2011,0.121763186097,0.141387108429,0.141387108429,0.112568990963,0.148706896552,0.150655021834,-0.0318011257036,-0.032768675368,0.119312862641,0.127491484799,0.130801208145,0,0.495827358812,0.252571800695,0,0,0,0,0.856551808833,0.392017063754,0,0.113030098441,0.173173965795,0,1.56596301485,0.561782417955,0.131965058095,0.0627843494086,0.0317339688258,0,0.0864905739094,0,0.0258860840869
MCD,2010-12-31,2010,0.370522600478,-34.6626126126,-34.6626126126,0.0868600307625,1.26341463415,1.23414634146,-0.0238095238095,-0.0107142857143,0.103728924538,0,-4.15481557377,0,0.390806754221,0.177471008909,0,0,0,0,1.24691426569,1.30162290889,0,0.142048043199,0.0674149745319,0,2.38045972914,0.520509170923,0.112358490566,0.0367924528302,0.05794070937,0,0.0876630743052,0,0.0444494180842
MCD,2009-12-31,2009,-0.0206289027654,0.345454545455,0.345454545455,0.0551820078831,0.261538461538,0.261538461538,-0.0301953818828,-0.0301953818828,0.264173292423,0,-0.0857142857143,0,0.375485159686,0.190658441284,0,0,0,0,1.30333022991,0.451127737951,0,0.139291060089,0.025863891144,0,2.7076251087,1.07699989156,0.138560687433,-0.045045045045,0.0619444151646,0,0.0353332680826,0,-0.0513800424628
AXL,2013-12-31,2013,0.197648236177,0.536445012788,0.536445012788,-0.742997008431,-0.747950819672,-0.747433264887,0.0185922974768,0.0185676392573,0,-2.27065527066,-0.924562777343,-0.417366522482,0,0.296932225701,-0.699279647637,-921.405927324,-0.142217404444,-0.679147655279,0,-0.23473726429,-0.976442427427,17.9956633484,-1.06475709719,0,-1.0,0,-0.0107991360691,0.167186803388,0.0568736915562,0,0.0629460554234,-0.162074554295,-0.0189300411523
AXL,2012-12-31,2012,-0.121731487585,-0.299910474485,-0.299910474485,1.57492997199,1.55497382199,1.57671957672,0.00534045393858,0.0,0,2.11722912966,0.74612579763,-0.456210430212,-0.384172293424,0.346022285932,-1.29509035359,-1.32635126502,-9.17271445418,0.348932065435,5.782130619,-2.01520458931,-1.11094831876,-1.06980576335,-0.849318695655,0,-1.0,0,0.39039039039,0.265801354402,0.230729591618,0,0.228709116764,0.0862676056338,0.0519480519481
AXL,2011-12-31,2011,0.134912718204,0.0950980392157,0.0950980392157,0.252631578947,0.186335403727,0.173913043478,0.0577982518309,0.0648596553812,0,-1.23458333333,-2.66212121212,-0.503405227053,-0.456771398781,0,-1.14484491717,-1.20407300092,236.955904101,-0.252336454501,-1.43134435362,0,-1.47559924571,-1.35096022777,-247.336233903,0,-1.0,-1.0,1.28082191781,0.363076923077,0.10156102176,0,0.253267326733,0,0.172588832487
AXL,2010-12-31,2010,-13.935483871,-2.00492610837,-2.00492610837,-1.45059288538,-1.33471933472,-1.33471933472,0.346181236391,0.346181236391,0,15.0,-2.04761904762,-0.536072247665,-0.524027635582,-0.489870853023,-0.346855985091,-0.394736850653,-0.525391595203,-0.368627452254,0.437499979698,1.23611108557,-1.56634354002,-1.34028292082,-1.29435801335,0,-1.0,-1.0,0.131782945736,0.444444444444,0.0644511581067,0,-0.0569561157796,0,0.145348837209
AXL,2009-12-31,2009,0,0,0,0,0,0,-0.998980662673,-0.998980662673,-1.0,-1.09202453988,-0.584158415842,-0.583919666933,-0.586561832823,-0.544846724856,-0.945046861404,-0.967606620695,-0.922576144731,-2.88627451638,-2.55663430137,0.0882352990545,-1.89132481478,-1.57365113173,-1.65773771266,0,0,-1.0,0,-0.189189189189,0.668907563025,0,-0.0613496932515,0,0
SIG,2013-02-02,2013,0.0694212576516,0.104651162791,0.104651162791,0.109432799014,0.162234042553,0.166219839142,-0.0452436194896,-0.048275862069,3.62295219341,-0.0384378843788,-0.215039577836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107608895424,0.0712368683383,0.0289084565542,0,0,0,0.0772215387527
SIG,2012-01-28,2012,0.156649770698,0.362147651007,0.362147651007,0.61876247505,0.606837606838,0.60775862069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168813515438,0,0,0,0.077825377397
SIG,2011-01-29,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIG,2010-01-30,2010,-0.0002,1.8588,1.8488,1.3902,1.3898,1.3877,,,-1.0,2.1344,8.2329,,,,,,,,,,,,,,,,-0.0233,-0.1402,0.0308,,-0.4289,0.0,-0.0544
CRI,2013-12-28,2013,0.1678461919,0.00826380035574,0.00826380035574,-0.00461061123177,0.018315018315,0.0223048327138,-0.0220945065267,-0.0261899660139,0,-0.247373653627,-1.0555063236,0.583723038743,0.751587155288,0,1.42749044246,0.129519996682,0,0.595824694451,1.11376734707,0,0.270218817478,0.624670923955,0,0,0,0,0,0.195187823649,0.111879021587,0,2.71574731183,0,0.217704157676
CRI,2012-12-29,2012,0.357079195314,0.397512082191,0.397512082191,0.413398119562,0.392857142857,0.386597938144,0.0122362917471,0.0146744175552,0,2.43660112983,0.542407698568,0.397904649089,0.676455690669,0.466029922726,2.15409665165,4.3275207388,0.448303536452,0.567794224987,-3.26842315942,0.363580229761,0.746913782719,1.56357809859,0.734252405088,0,0,0,0,0.00666733868064,0.162114879137,0,-0.21186440678,0,0.318417258208
CRI,2011-01-01,2011,0.11502860906,0.243557432277,0.243557432277,0.266620546524,0.231527093596,0.211822660099,-1.0,-1.0,0,-0.544084913328,-0.760616254946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,0.394901869159,0.040197782722,0,-0.299686639445,0,0.0921866033396
CRI,2010-01-02,2010,0.17574710564,0.443702304161,0.443702304161,0.54067521117,0.526315789474,0.526315789474,0.0116510275521,0.0116510275521,0,0.0251384630466,0.0473796855514,-0.0464692245233,-0.0638342136996,0.204674424289,1.17778702618,0.926191353553,1.17225429824,0.149763094807,1.05907231562,0.349832260134,0.00730076982642,-0.154373001028,0.142472012647,0,-1.0,0,-0.225966434094,0.0516694023176,0.149889111628,0,-0.013558766363,0,0.0603551056956
CRI,2009-02-27,2009,0.0636668391102,-23.5485105675,-23.5485105675,-2.06287348835,-2.09016393443,-2.09016393443,-0.0269871724701,-0.0269871724701,0,2.5320945621,2.52822611636,-0.0958354347591,-0.0958354347591,-0.324162688001,1.14913454352,1.14913454352,-0.319612298196,-0.245032951871,-0.245032951871,-0.191216828734,-0.218168554168,-0.218168554168,-0.438821501799,0,0,0,-0.1140033582,-0.0975990491986,0.0783743797888,0,-0.0134229738471,0,0.123526371079
TILE,2013-12-29,2013,0.0754463567891,0.479241430516,0.479241430516,7.1196365472,7.11111111111,7.11111111111,0.00649261787827,0.00602427921093,-2.22126907878,0.438704999147,-6.46928251121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0391587103916,0.0599747832493,0.0364507257081,0,-0.907011408993,0.0161290322581,0.0910925924325
TILE,2012-01-01,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TILE,2011-01-02,2011,0.1064,-0.1546,0.478,-0.2413,-0.2353,-0.2353,0.0092,0.0151,2.5833,-0.1298,-0.6572,-0.0557,-0.024,-0.0843,-0.0614,-0.0915,-0.1145,-0.0916,0.4004,0.0,-0.0607,0.0317,-0.066,-0.1334,0.0,-0.1869,0.1666,0.2184,0.0388,0.04,-0.0012,0.0,-0.0057
TILE,2010-01-03,2010,-0.2393,0.6217,0.5121,1.2671,1.2537,1.2537,0.0289,0.0304,-0.9,-0.0117,0.7715,-0.0525,-0.048,-0.07,-0.044,0.3554,0.1208,-0.0908,0.0,-0.0221,-0.0656,-0.0042,-0.0958,-0.2372,0.0,0.0,-0.1033,-0.1293,0.03,0.1,0.025,0.0,-0.1544
CAKE,2013-01-01,2013,0.0379695009609,0.0393330835519,0.0393330835519,0.0282386126201,0.0882352941176,0.0853658536585,-0.0566355670652,-0.0511943632927,0,-0.00353456014363,-0.0948179791976,0.207406507524,0.207406507524,0.207406507524,0.309538958323,0.309538958323,0.309538958323,0.334038734785,0.334038734785,0.334038734785,0.0839691285816,0.0839691285816,0.0839691285816,0,0,0,0.284453855656,0.0221907125133,0.0680608662488,0,0.0520900727462,0,0.0819941202747
CAKE,2012-01-03,2012,0.0502242591346,0.0408623285054,0.0408623285054,0.171417032785,0.223021582734,0.214814814815,-0.0428995840761,-0.0373225689045,0,0.186569512697,-0.0400440882088,0.106665411904,0.106665411904,0.106665411904,0.239754463539,0.239754463539,0.239754463539,0.223922812378,0.223922812378,0.223922812378,-0.0426387033463,-0.0426387033463,-0.0426387033463,0,0,0,-0.299678695007,0.22460496614,-0.00566609976497,0,0.884415236849,0,0.00557824692622
CAKE,2010-12-28,2010,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
CAKE,2009-12-29,2009,0.0343,-0.1511,-0.1543,-0.1809,-0.122,-0.1341,-0.0699,-0.0614,0.0,0.1753,0.8972,0.1806,0.1666,0.1706,0.1918,0.1161,0.1971,0.0844,-0.0303,-0.1146,0.1224,0.0453,-0.0151,0.0,0.0,0.0,-0.144,-0.0402,-0.0839,0.2261,-0.6364,0.0,0.1636
TMHC,2013-12-31,2013,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
BZUN,2013-12-31,2013,0.9381,0.1397,0.0509,-0.4965,-0.4989,-0.4989,0.028,0.028,0.0,0.8941,0.5079,,,,,,,,,,,,,,,,0.6791,0.8931,0.1745,-0.6517,-1.0,1.5285,0.6908
NWSA,2013-06-30,2013,-0.0173,1.0887,0.3519,1.2439,1.243,1.243,0.0,,0.0,-0.4113,-0.645,,,,,,,,,,,,,,,0.0,0.1556,0.0,0.195,0.4256,-1.0,0.0,0.012
NWSA,2012-06-30,2012,-0.0852,-3.3992,-4.2507,-4.0605,-4.0598,-4.0598,,,0.0,-0.3606,-0.3913,,,,,,,,,,,,,,,,-0.0892,0.0,-0.2304,,0.0,0.0,0.0385
NWSA,2011-06-30,2011,0.0313,1.0761,0.9947,1.7901,,,,,0.0,0.2713,0.0876,,,,,,,,,,,,,,,,,,,,,0.0,-0.0966
ULTA,2013-02-02,2013,0.270465598859,0.427039425062,0.427039425062,0.434751879199,0.392857142857,0.410526315789,0.0325013467409,0.0167682445448,0,0.0820057314373,-0.453415139131,0.210688844831,0.210688844831,0.210688844831,0.0479460727608,0.0479460727608,0.0479460727608,0.389588385263,0.389588385263,0.389588385263,0.303514999786,0.303514999786,0.303514999786,0,0,0,0,0.476106390023,0.332246502099,0,0.27247756373,0,0.190479669214
ULTA,2012-01-28,2012,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
ULTA,2011-01-29,2011,0.2855,0.7444,0.7444,0.8048,0.7647,0.7576,0.018,0.0346,0.0,0.0215,-0.2415,,-0.2948,-0.18,,-0.2008,0.0917,,-0.2094,-0.0104,,-0.2565,-0.1302,,0.0,0.0,0.6541,0.0559,0.3194,0.3513,0.0,0.0,0.1842
ULTA,2010-01-30,2010,0.1352,0.472,0.472,0.5575,0.5455,0.5349,0.0085,0.0046,0.0,1.2981,3.9367,,,-0.4556,,,-0.3235,,,-0.4418,,,-0.4191,,0.0,0.0,-0.2623,-0.0312,-0.0269,0.1842,-1.0,0.0,0.1155
JACK,2013-09-29,2013,0.0625396333024,0.228609019549,0.228609019549,-0.112730048048,-0.0992366412214,-0.109375,-0.0147276074456,-0.00109014861618,0,0.454486945074,1.01984786839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.536130294318,-0.0736584107327,-0.0987316606603,0,-0.120946375834,0,-0.0280260613296
JACK,2012-09-30,2012,-0.693121830194,-0.21133959182,-0.21133959182,-0.284727047146,-0.196319018405,-0.204968944099,-0.107561559369,-0.102565638415,0,0.10035409625,-12.1896278702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0921957191481,-0.800878477306,0.0219245393145,0,-0.100896908845,0,0.0113519413691
JACK,2011-10-02,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JACK,2010-10-03,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JACK,2009-09-27,2009,-0.0041,0.0077,0.0712,-0.0073,0.0146,0.0199,,,0.0,-0.1371,0.2365,0.0858,0.0633,0.0849,0.0244,0.0213,-0.0356,0.076,0.1513,0.1082,0.1245,0.0388,-0.0317,0.0,0.0,0.0,-0.3024,-0.1666,-0.0284,0.1403,-0.18,0.0,-0.0156
CPRT,2013-07-31,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,-0.374382325044,-0.374382325044,-0.374382325044,-0.441772176447,-0.441772176447,-0.441772176447,-0.353671286709,-0.353671286709,-0.353671286709,-0.189146931904,-0.189146931904,-0.189146931904,0,0,0,0.314810817034,0.263951024252,0.155328786407,0,-0.161359542466,0,0.0
CPRT,2012-07-31,2012,0.0537799647678,0.0793961325342,0.0793961325342,0.0946296018032,-0.354545454545,-0.359447004608,0.693611283692,0.714069591528,0,-0.0545790591606,0.0120338963429,-0.374382325044,-0.374382325044,-0.374382325044,-0.441772176447,-0.441772176447,-0.441772176447,-0.353671286709,-0.353671286709,-0.353671286709,-0.403222922044,-0.403222922044,-0.403222922044,0,0,0,0.131101506605,0.059630738523,0.0651306301156,0,0.181937214575,0,0.0640026021096
CPRT,2011-07-31,2011,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
CPRT,2010-07-31,2010,0.1144,0.0442,0.061,0.0746,0.0664,0.0723,0.0075,0.0011,0.0,-0.0193,-0.041,0.146,0.1308,0.1408,0.2201,0.0945,0.0566,0.1734,0.0973,0.062,0.1686,0.1042,0.0996,0.0,0.0,0.0,-0.0017,0.0662,0.1614,0.1708,0.0,0.0,0.2529
CPRT,2009-07-31,2009,-0.031,-0.0812,-0.0529,-0.1009,-0.0622,-0.0525,-0.0443,-0.0548,0.0,0.0478,0.495,0.1752,0.1527,0.15,0.2028,0.136,0.1592,0.1993,0.1379,0.1634,0.1698,0.1038,0.0716,0.0,0.0,0.0,-0.022,-0.125,0.1064,0.1723,-1.0,0.0,0.0307
EAT,2013-06-26,2013,0.0179074233798,0.107566954369,0.107566954369,0.080188055438,0.181347150259,0.176470588235,-0.0861899973268,-0.0806555588614,0.231150278567,-0.0420184683527,-0.106923215047,0.303737643664,0.303737643664,0.303737643664,0.414299131442,0.414299131442,0.414299131442,0.464895553148,0.464895553148,0.464895553148,-0.569555086803,-0.569555086803,-0.569555086803,0.340041590869,0.340041590869,0.340041590869,-0.127803259041,-0.0288643533123,0.0115112612738,0,0.312882787408,0,-0.0617206460792
EAT,2012-06-27,2012,0.0157941422503,0.128599941583,0.128599941583,0.0721111583723,0.245161290323,0.222222222222,-0.134879469644,-0.126256499133,0.0884468079955,0.167123097989,-0.0601971238273,0.180746178469,0.180746178469,0.180746178469,0.349087274012,0.349087274012,0.349087274012,0.239262184579,0.239262184579,0.239262184579,-0.183922052141,-0.183922052141,-0.183922052141,0.0884468079955,0.0884468079955,0.0884468079955,0.0140703517588,-0.000197122018529,-0.0326667421095,0,0.172607940716,0,0.079452549799
EAT,2011-06-29,2011,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0,0,0,0,0,0,0
EAT,2010-06-30,2010,-0.1145,,0.5036,0.7394,0.7308,0.7403,,0.0032,,0.2709,,,,,,,,,,,,,,,,,-0.0704,-0.2101,-0.0497,,,,-0.0753
EAT,2009-06-24,2009,-0.1403,0.1896,0.141,0.5306,0.56,0.5714,-0.0121,-0.0208,0.0476,-0.3529,0.3931,0.0982,0.0554,-0.0007,0.0584,-0.0739,-0.1463,0.0387,-0.0579,-0.2218,0.036,-0.0196,-0.0873,0.0,0.0,0.3006,-0.0716,-0.0433,-0.1113,0.0786,-0.1929,0.0,-0.1014
OMC,2013-12-31,2013,0.0256761888687,0.0116949340428,0.0116949340428,-0.00721226084343,0.0247252747253,0.0277008310249,-0.0350354081252,-0.0355555555556,-0.170537220841,0.24646868325,0.303673469388,0.345603765275,0.345603765275,0.345603765275,0,0,0,0.385652340062,0.385652340062,0.385652340062,-6.00068276242,-6.00068276242,-6.00068276242,0,0,0,-0.0467937110172,0.277270924236,-0.00240159986277,0,-0.00221665127326,0,0
OMC,2012-12-31,2012,0.0250063074428,0.0796481359584,0.0796481359584,0.0479739659878,0.0769230769231,0.0840840840841,-0.0383512544803,-0.0469466996117,0.537214992951,0.103398464229,0.0842627013631,0.265955086288,0.265955086288,0.265955086288,0,0,0,0.346819055143,0.346819055143,0.346819055143,-5.66168697428,-5.66168697428,-5.66168697428,0,0,0,0.0491857659831,0.574886771826,0.0802959220498,0,0.501267728389,0,0
OMC,2011-12-31,2011,0.106039465816,0.144432269552,0.144432269552,0.150900084572,0.233576642336,0.233333333333,-0.0687583444593,-0.0665568369028,0,0,0,0.187704028525,0.187704028525,0.187704028525,0,0,0,0.235876936694,0.235876936694,0.235876936694,-5.5392526298,-5.5392526298,-5.5392526298,0,0,0,0.109549621897,-0.0951102317694,1.01149684621,0,1802.0,0,0
OMC,2010-12-31,2010,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0
OMC,2009-12-31,2009,-0.1227,-0.1912,-0.1862,-0.2072,-0.1987,-0.1943,0.0014,,0.0,0.242,0.3545,0.1005,0.0756,0.042,0.0734,0.1,0.0298,0.0956,0.0559,0.0026,0.1191,0.0425,0.0597,0.0672,0.0592,0.0627,-0.0349,-0.0958,0.0348,0.1891,-0.2654,0.0,-0.1135
MHK,2013-12-31,2013,0.289083377962,0.441158025654,0.441158025654,0.393705695722,0.338842975207,0.335180055402,0.0403693395953,0.0432141517329,-1.0,-0.106242447965,-0.581822639838,0.0351944343956,1024.95104169,0,-0.127866372421,877.000396338,0,-0.416070819461,-261.059746613,0,0.374297757548,1347.04553405,0,0,0,0,0.557109867212,0.386852847577,0.347494100275,0,0.634203025145,0,0.237114943046
