symbol,date,Revenue per Share,Net Income per Share,Operating Cash Flow per Share,Free Cash Flow per Share,Cash per Share,Book Value per Share,Tangible Book Value per Share,Shareholders Equity per Share,Interest Debt per Share,Market Cap,Enterprise Value,PE ratio,Price to Sales Ratio,POCF ratio,PFCF ratio,PB ratio,PTB ratio,EV to Sales,Enterprise Value over EBITDA,EV to Operating cash flow,EV to Free cash flow,Earnings Yield,Free Cash Flow Yield,Debt to Equity,Debt to Assets,Net Debt to EBITDA,Current ratio,Interest Coverage,Income Quality,Dividend Yield,Payout Ratio,SG&A to Revenue,R&D to Revenue,Intangibles to Total Assets,Capex to Operating Cash Flow,Capex to Revenue,Capex to Depreciation,Stock-based compensation to Revenue,Graham Number,ROIC,Return on Tangible Assets,Graham Net-Net,Working Capital,Tangible Asset Value,Net Current Asset Value,Invested Capital,Average Receivables,Average Payables,Average Inventory,Days Sales Outstanding,Days Payables Outstanding,Days of Inventory on Hand,Receivables Turnover,Payables Turnover,Inventory Turnover,ROE,Capex per Share
CL,2017-12-31,17.525515990020413,2.295305057836244,3.4633703787706964,2.836244046268995,1.740757541392606,-0.06804264005443411,10.339079156271263,-0.06804264005443411,7.446132909956907,6.5844006E10,7.0875006E10,32.531623517786564,4.260644881584056,21.55992337917485,26.32707157137145,-1097.4001,-1097.4001,4.586191665588197,17.439716043307087,23.20727111984283,28.33866693322671,0.03073932044778685,0.037983715632369026,-212.26666666666668,1.004733354370464,1.2379429133858268,1.3612089201877935,33.7157,1.5088932806324111,0.0212,0.0,0.3557007894396273,0.3557007894396273,0.28076680340801513,5.522603978300181,27.945750452079565,0.8589511754068716,0.008217937103662483,1.8745716462629956,0.387246439361243,0.22200285181529011,-10.751304150601044,1.231E9,-3.619E9,-8.097E9,10751000000.0,1.44E9,1.217E9,1.2355E9,34.95535136534231,71.65208940719145,72.18415937803692,10.441891891891892,5.094059405940594,5.056511056511057,-33.733333333333334,0.627126332501701
CL,2016-12-31,17.038573671226732,2.7371607983852884,3.522090154743216,2.857142857142857,1.4745458623009644,-0.27248261942139496,9.758914554832922,-0.27248261942139496,7.311056290648128,5.7547854E10,6.2752854E10,23.575523965587873,3.7872888450148077,18.321507163323783,22.5855,-236.82244444444441,-236.82244444444441,4.129835735439289,14.661881775700934,19.978622731614134,24.62827864992151,0.042416872747331295,0.04427619490380997,-50.888888888888886,1.0200445434298442,1.216121495327103,1.3125567322239031,37.2929,1.2867677181483,0.0236,0.0,0.3454425797959855,0.3454425797959855,0.28210838901262064,5.296795952782462,25.623946037099493,0.7470489038785835,0.00809476801579467,4.0964797988926485,0.43513268314810616,0.28047799609330115,-10.548609553711595,1.033E9,-3.663E9,-8.028E9,10616000000.0,1.4055E9,1.173E9,1.2105E9,33.893715037841396,67.56587615283267,70.391139657444,10.768958185683912,5.402135231316726,5.18531169940222,-10.045267489711934,0.6649472976003589
CL,2015-12-31,17.772112613611174,1.5340279317224563,3.268676568388384,2.5027710042119264,1.075149634227444,-0.3314121037463977,9.431389935712703,-0.3314121037463977,7.278873863888273,6.0925566E10,6.6522566E10,44.021362716763,3.7997733566171883,20.659737538148523,26.98209300265722,-203.7644347826087,-203.7644347826087,4.14884408132718,20.54433786287832,22.55766904035266,29.460835252435785,0.022716243620945598,0.03706161712145604,-40.9933110367893,1.025004181301221,1.7285361334156888,1.2405206564799094,100.9615,2.130780346820809,0.0225,0.0,0.3407758513159536,0.3407758513159536,0.2884261582204382,4.267727930535456,23.204052098408106,0.6497829232995659,0.0077959336410128475,3.3821438528398193,0.3310778727445394,0.16265131037724762,-10.670305918864997,8.5E8,-3.748E9,-7.873E9,10530000000.0,1.4135E9,1.166E9,1.215E9,32.484408132717974,61.06254709871892,64.9133383571967,11.236159775753329,5.9774774774774775,5.622881355932203,-4.62876254180602,0.7659055641764575
CL,2014-12-31,18.879903835646378,2.3822533056496558,3.6039777073543875,2.776745710851273,1.190033876079117,1.2512293738389246,10.64255272647798,1.2512293738389246,6.70090700469894,6.1787552E10,6.6830552E10,28.342913761467887,3.576289402095271,18.734855063674953,24.31623455332546,53.962927510917034,53.962927510917034,3.868180355385773,16.7118159539885,20.263963614311702,26.3008862652499,0.03528218758367381,0.04112478837161246,10.754585152838429,0.9149268147707853,1.2610652663165791,1.232387227572225,141.5833,1.5128440366972478,0.0205,0.0,0.3462406667824275,0.3462406667824275,0.27639497733858387,4.35667107001321,22.822985468956407,0.583883751651255,0.0075823348961046476,8.18943035375226,0.3739093871544203,0.22384228360201253,-10.239318107310677,9.17E8,-2.575E9,-7.451E9,10852000000.0,1.476E9,1.2265E9,1.316E9,32.78809978584245,62.68345424107143,70.37248883928572,11.13208762886598,5.8229082047116165,5.186685962373372,1.9039301310043668,0.8272319965031144
ADM,2019-12-31,114.84191829484902,2.4493783303730017,-9.683836589698046,-11.154529307282415,1.5133214920071048,34.147424511545296,68.42095914742451,34.147424511545296,14.353463587921848,2.57854E10,3.26124E10,18.698622189992747,0.3988090819104182,-4.729530447542186,-4.105955414012739,1.3412431729518854,1.3412431729518854,0.5043986636971047,12.6355676094537,-5.981731474688188,-5.1930573248407645,0.05347987620901751,-0.24354867483149378,1.2885305591677503,0.5630383889810668,2.645098798915149,1.554317751565458,3.9502487562189055,-3.953589557650471,0.030598710898415385,0.5721537345902828,0.03855790645879733,0.03855790645879733,0.12446303157033434,-6.584541062801932,78.08695652173913,1.1992753623188406,0.001376515713932195,43.380861411734394,0.052473317252090014,0.03579865527893876,-23.404529307282417,7.613E9,1.3749E10,-3.425E9,,2.25E9,3.6455E9,8.9915E9,12.797806854738925,22.596473251912936,55.31491183129782,28.520511689457432,16.15296316070475,6.598582333696838,0.07172951885565669,1.4706927175843694
ADM,2018-12-31,114.07978723404256,3.2092198581560285,-8.4822695035461,-9.97517730496454,3.5407801418439715,33.680851063829785,65.23404255319149,33.680851063829785,15.326241134751774,2.520516E10,3.148816E10,13.925502762430938,0.3917433673707278,-5.268637123745819,-4.480120867401351,1.326866708780796,1.326866708780796,0.48939494257161065,10.492555814728425,-6.581973244147157,-5.596900106647707,0.07181069273117092,-0.22320826370473348,1.149557801642451,0.5347880390860333,2.0936354548483838,1.7483016304347827,5.65934065934066,-2.643093922651934,0.030073207232169923,0.41878453038674035,0.03364883977557079,0.03364883977557079,0.09896407317610756,-5.681710213776722,76.41448931116389,1.1175771971496438,0.001694098630733125,49.31539578728795,0.07089513714423375,0.049195477277669056,-24.3843085106383,8.812E9,1.4955E10,-1.249E9,31407000000.0,2.233E9,3.545E9,8.813E9,12.667583655833761,21.508061835106385,53.46983045212767,28.81370353784147,16.970380818053595,6.82627936003631,0.09528321751947778,1.4929078014184398
ADM,2017-12-31,106.90333919156414,2.803163444639719,3.885764499121265,2.0421792618629175,1.4130052724077329,32.200351493848856,63.34797891036907,32.200351493848856,12.242530755711774,2.417112E10,3.000312E10,15.154307210031346,0.3973683172223318,10.932211668928087,20.80130808950086,1.3192402576137976,1.3192402576137976,0.49324521601893867,11.844895380971181,13.569932157394843,25.820240963855422,0.06598784003389169,0.04807389976136811,1.1811483462504093,0.541525911468108,2.3024082116067905,1.585123309466985,4.875757575757576,1.3862068965517242,0.03020133117538617,0.45768025078369906,0.03276451634115868,0.03276451634115868,0.09804068763606336,2.107721639656816,57.986653956148714,0.880838894184938,0.001085026632471888,45.06566414436172,0.058737633702040666,0.044250242752115414,-17.511862917398947,7.355E9,1.4404E10,-1.716E9,30164000000.0,2.09E9,3.7195E9,8.993E9,11.683024265141054,24.79519207285161,58.409423955898255,31.241910631741142,14.720595788392398,6.248991605799629,0.08705381508568934,1.8435852372583479
ADM,2016-12-31,106.03061224489795,2.175170068027211,2.508503401360544,1.0085034013605443,1.0527210884353742,29.21938775510204,61.33673469387755,29.21938775510204,12.023809523809524,2.594844E10,3.210644E10,20.28806880375293,0.4162005581753441,17.592162711864407,43.75790893760539,1.5102985856469358,1.5102985856469358,0.5149719308375839,11.795165319617928,21.767077966101695,54.14239460370995,0.04929005366025858,0.022853011587594476,1.3147081077934928,0.567980084990822,2.2623071271124173,1.5975859713049418,6.2184300341296925,1.1532447224394058,0.027015111505739844,0.5480844409695075,0.03280082122349469,0.03280082122349469,0.09311272599260731,1.6723356009070294,70.68707482993197,1.0204081632653061,0.001186924582170468,37.81581147016446,0.06850654233719357,0.035462762712804304,-26.919642857142858,7.872E9,1.3478E10,-1.543E9,29205000000.0,2.069E9,3.5755E9,8.822E9,11.152680204022712,22.436841566942824,54.94724012137329,32.72755905511811,16.267886855241265,6.642735817008266,0.07444269832955008,1.5
ADM,2015-12-31,109.55016181229773,2.9919093851132685,4.014563106796117,2.1941747572815533,1.4724919093851132,28.988673139158575,59.01132686084142,28.988673139158575,9.868932038834952,2.18463E10,2.67273E10,11.815197404002165,0.32268322944669287,8.805441354292624,16.110840707964602,1.2194418085403294,1.2194418085403294,0.39477858852028,8.441977258370184,10.77279322853688,19.710398230088497,0.0846367577118322,0.06207000727812032,1.2415294445994975,0.5538760365565156,1.5416929879974732,1.6163643095149944,7.415584415584416,1.341806381828015,0.03144697271391494,0.37155219037317466,0.029688930903075242,0.029688930903075242,0.09183952984535697,2.2053333333333334,60.17955555555555,0.784,0.001166878378777584,44.175314063492095,0.08569713342338287,0.05070059502591242,-25.03074433656958,8.324E9,1.4227E10,-4.13E8,27931000000.0,1.9855E9,3.5095E9,8.528E9,9.370033381584001,19.911591972613927,47.2456110046795,38.95397008055236,18.331030512377662,7.725585345141332,0.10320960089310634,1.8203883495145632
ADM,2014-12-31,124.35068912710567,3.442572741194487,7.598774885145483,6.229709035222052,1.6830015313935682,30.06125574272588,62.39509954058193,30.06125574272588,9.064318529862174,3.044939E10,3.493239E10,13.545102313167261,0.3749878696075172,6.136515517936316,7.485100786627335,1.5511660723382579,1.5511660723382579,0.43019654930358,8.68101143141153,7.0399818621523576,8.58711651917404,0.07382742314378055,0.133598735475489,1.2428425878757006,0.5541372339700639,1.114065606361829,1.668247660556339,9.287833827893175,2.2072953736654806,0.02049302137087147,0.2775800711743772,0.023484932451570795,0.023484932451570795,0.07456787880164445,5.550335570469799,90.82885906040268,1.0,6.773315599561581E-4,48.254340122777016,0.11011433597185576,0.05517376791674848,-24.60643185298622,1.0426E10,1.6347E10,1.631E9,29564000000.0,2.4685E9,3.9355E9,9.0935E9,12.15453011662418,20.658485209268246,44.764826710975626,30.029955621301774,17.668284789644012,8.153723063793471,0.11451859398879266,1.3690658499234303
CHD,2019-12-31,17.69983753046304,2.5016246953696184,3.5113728675873275,3.2120227457351747,0.632412672623883,10.835905767668562,7.424451665312754,10.835905767668562,7.651502843216897,1.7918436E10,1.9572936E10,29.093093034583536,4.111902150216857,20.726935801041066,22.658619119878605,6.7165589624409625,6.7165589624409625,4.491574913371733,19.253330710210506,22.640758820127243,24.75080424886191,0.03437241955715332,0.044133316099686376,1.4954644276182623,0.5992729894553429,1.6274837694275035,0.87558363087064,11.415760869565217,1.4036369540509823,0.012506671899266209,0.36385776911836337,0.14429630309566974,0.14429630309566974,0.7254333523597801,11.729986431478968,59.12754409769335,2.3934871099050206,0.004773160153291874,24.69647369493668,0.15097662216312374,0.3369440341375349,-13.638911454102356,-1.359E8,-2.1617E9,-3.0332E9,,3.5085E8,7.785E8,4.001E8,29.851986139477248,127.91991405822135,64.18292117790791,12.22699214365881,2.853347758144008,5.686871106851941,0.2308643826373791,0.2993501218521527
CHD,2018-12-31,16.887576374745418,2.3160896130346234,3.110386965376782,2.864358452138493,1.290020366598778,9.995112016293279,7.341344195519349,9.995112016293279,8.898981670061099,1.55156E10,1.73042E10,27.28737249384453,3.7423961021732315,20.319015191199583,22.064277588168373,6.3230907164398085,6.3230907164398085,4.173810270387611,18.55081475128645,22.661341016238868,24.607792946530147,0.036646987548016194,0.045322127407254637,1.4733882141983863,0.5956963026428524,1.9174528301886793,0.8129382492648722,9.97103274559194,1.3429475905733381,0.01374745417515275,0.3751319029194513,0.13649629754697412,0.13649629754697412,0.7030415870295921,12.642384105960264,68.6407284768212,2.3360927152317883,0.005620010130490364,22.822476645759206,0.1669231904530983,0.3154857681850968,-11.60213849287169,-2.481E8,-1.8131E9,-2.5372E9,2266400000.0,3.453E8,7.251E8,3.828E8,30.39979256614969,114.81562622012059,60.6142900524923,12.006660874601796,3.1790097917528617,6.021682340647858,0.2317222267503464,0.2460285132382892
CHD,2017-12-31,15.068635275339187,2.9664804469273744,2.7194732641660018,2.539904229848364,1.1129289704708698,8.85075818036712,6.924980047885076,8.85075818036712,9.684357541899441,1.230446E10,1.439986E10,16.55160075329567,3.2584238122980773,18.05496698459281,19.331437549096623,5.547547339945897,5.547547339945897,3.8133202690535457,16.781097774152197,21.129655172413795,22.623503534956797,0.06041711704536404,0.05172921038387707,1.7118124436429216,0.6312429340958968,2.441906537699569,1.0697326203208557,13.929657794676807,0.9167339252085015,0.01547406387602544,0.256120527306968,0.1437159048779196,0.1437159048779196,0.7114783533949591,15.144444444444444,83.91555555555556,2.7866666666666666,0.004793178327419098,24.305370278133704,0.14423796212449308,0.4283738619338481,-12.342877094972067,6.52E7,-2.0614E9,-2.7966E9,2895800000.0,3.456E8,6.921E8,3.5675E8,33.43400773264128,117.54690706537673,58.97854978989544,10.917028042786933,3.1051433773327264,6.188690656183852,0.3351668169522092,0.17956903431763768
CHD,2016-12-31,13.560170807453416,1.781832298136646,2.543866459627329,2.3505434782608696,0.7290372670807453,7.678183229813665,5.738354037267081,7.678183229813665,4.4561335403726705,1.1671856E10,1.2604256E10,25.42888017429194,3.3414033380092185,17.811469555928586,19.276393063583814,5.901135547803226,5.901135547803226,3.608329563997595,15.15298869920654,19.23432931481764,20.8162774566474,0.0393253652204071,0.05187692514369609,1.201375195914859,0.5457384993454445,1.120942534263044,0.7553648068669528,26.144404332129962,1.427668845315904,0.015678740381992375,0.39869281045751637,0.1257335890756062,0.1257335890756062,0.6605038928825705,13.15863453815261,70.14257028112449,2.1606425702811247,0.004580458618419169,17.545021646398602,0.2160372292822624,0.3105127858205926,-7.158579192546584,-2.451E8,-8.98E8,-1.6194E9,1408700000.0,3.1615E8,6.47E8,3.205E8,29.989121410781255,109.14507227332457,49.53639947437582,12.171080139372823,3.34417296537177,7.36831913245546,0.232064310632489,0.19332298136645962
CHD,2015-12-31,25.894736842105264,3.130434782608696,4.6231884057971016,4.1517925247902365,2.517162471395881,15.4324942791762,12.452326468344776,15.4324942791762,5.517162471395881,5.5062E9,5.869E9,13.416666666666666,1.621951219512195,9.084639498432601,10.116112437993753,2.7215302491103204,2.7215302491103204,1.728820549075056,7.57094943240454,9.683220590661607,10.782656623185742,0.07453416149068323,0.09885220297119611,1.1040431000395414,0.5247245648241678,0.4680082559339525,1.0381574424200757,22.104918032786884,1.4768518518518519,0.03183683847299408,0.42714424951267055,0.12374808530694002,0.12374808530694002,0.6165049684042379,9.807443365695793,54.932038834951456,1.6343042071197411,0.0047425474254742545,32.96944615342689,0.1992199042609775,0.2513935681470138,-11.895881006864988,3.33E7,-6.012E8,-1.3277E9,1479800000.0,3.1075E8,6.167E8,3.284E8,29.696300223871802,98.52867764206054,53.11205523101434,12.29109341057205,3.70450521345662,6.872262773722627,0.20284697508896798,0.47139588100686497
CHD,2014-12-31,24.40858623242043,3.063656550703183,3.999259807549963,3.4774241302738713,3.1310140636565507,15.558105107327906,13.204293116210215,15.558105107327906,7.223538119911177,5.466146E9,5.991646E9,13.206441169364581,1.6576134158175644,10.1168721080881,11.63504895700298,2.600573766592131,2.600573766592131,1.8169717370208636,8.18083833970508,11.089479918563761,12.753610046828438,0.07572062656211524,0.08594721033796024,1.0844474047290547,0.5202565448611143,0.7175040961223376,1.1405059096432122,23.401459854014597,1.3053877748248368,0.030643162476816387,0.40468712249335587,0.11972343522561864,0.11972343522561864,0.592837742222628,7.663829787234042,46.774468085106385,1.2936170212765958,0.005155264434740417,32.74836696910795,0.18446490218642117,0.23201973204776052,-10.931717246484085,1.272E8,-4.955E8,-1.2469E9,1520100000.0,3.341E8,6.164E8,3.1435E8,35.74069019893256,100.45562964167615,48.65479481758551,10.212449674821926,3.633444947803821,7.501830012200081,0.1969170750273562,0.5218356772760918
BG,2019-12-31,290.7578942340808,-9.046429378211558,-5.710558544996045,-9.413940571701403,2.2616073445528895,41.79026321356636,121.01719550243476,41.79026321356636,32.242039705782126,7.42410040383E9,1.132710040383E10,-5.800078440492187,0.18045941671925134,-9.18824307404703,-5.573648951824325,1.255555623850837,1.255555623850837,0.27533058832839086,-17.240639884063928,-14.018688618601486,-8.503829132004505,-0.17241146137243296,-0.17941567699068806,2.097750718755285,0.6771851285690889,-5.940639269406392,1.553904473085671,-3.5545722713864305,0.63125,0.03811909653781135,-0.22109375,0.0328390860476422,0.0328390860476422,0.0651853469454605,-1.5419847328244274,78.5114503816794,1.0458015267175573,9.479824987846378E-4,92.22898112477449,-0.10279815731103907,-0.07475325585469836,-58.05440040622991,3.653E9,4.719E9,-2.156E9,,1.671E9,3.1715E9,5.4545E9,15.127005347593583,25.551258682693728,45.2945957928962,24.129032258064516,14.285010555946517,8.058356490670901,-0.21647217994249957,3.7033820267053565
BG,2018-12-31,324.4898274783573,1.894033708692508,-8.966511639652921,-12.463734929485906,2.759472332140021,43.789775594602446,127.69475951375969,43.789775594602446,35.192139433796,7.670122201799999E9,1.19031222018E10,28.72704944494382,0.1676786000437225,-6.068134653322785,-4.365465112009106,1.2425274909768345,1.2425274909768345,0.2602173491419452,11.041857330055658,-9.417027058386076,-6.774685373819009,0.034810397145607574,-0.22907066586079594,2.1467681840272155,0.6822136422136422,3.9267161410018554,1.543223647518126,1.345132743362832,-4.734082397003745,0.03533190122269533,1.0149812734082397,0.031108584920097063,0.031108584920097063,0.0733075933075933,-2.563894523326572,92.78498985801217,1.2616632860040569,0.0010056183459764335,43.19877890780936,0.037215375826328244,0.01483250930503861,-61.71393167489756,3.896E9,4.749E9,-2.184E9,15812000000.0,1.637E9,3.501E9,5.871E9,13.062217169840194,29.39174736067346,49.288474365756606,27.943188759926695,12.41845187089403,7.405382388008857,0.043252875425238944,3.497223289832983
BG,2017-12-31,326.24814511999665,1.1398808407040106,7.167000785926467,2.4507438075136228,4.28167740789444,50.92417655845168,128.4716950025964,50.92417655845168,31.617444819027494,1.1222225642550001E10,1.4796225642550001E10,70.1389102659375,0.24505886453574705,11.155293879274355,32.62274896090116,1.5699812034904868,1.5699812034904868,0.323104023290169,17.635549037604292,14.707977775894634,43.0122838446221,0.014257421397173366,0.030653456003922736,1.6400391717963068,0.6212177415081341,4.259833134684148,1.6738535800482703,0.8745247148288974,6.2875,0.022009894281886384,1.54375,0.03155435209852819,0.03155435209852819,0.04440676169784325,1.5196374622356494,69.17522658610272,0.9199395770392749,6.332707341573132E-4,36.13957106443249,0.018173198482932997,0.008872622414462374,-53.141601006383695,4.188E9,6.31E9,-1.32E9,15696000000.0,1.569E9,3.448E9,5.4725E9,11.963685198934359,28.14387917329094,42.0624574153986,30.508994003997334,12.969072164948454,8.67757193535672,0.02238388360380526,4.716256978412844
BG,2016-12-31,305.1876159800895,5.327321959398455,13.61506175932169,8.008859858424524,6.678817060507594,51.08508466837929,132.13903689627392,51.08508466837929,30.326405946052148,9.48289785844E9,1.255589785844E10,12.728721957637585,0.22219119141591887,4.9805135811134456,8.466873087892857,1.3273933172508399,1.3273933172508399,0.29419381565734903,8.137328488943616,6.59448416934874,11.210623087892857,0.07856248281077209,0.11810735670881173,1.6858902575587906,0.6276839691473838,1.9915748541801686,1.4435190005205623,4.256410256410256,2.5557046979865774,0.023516018344700906,0.2993288590604027,0.030131914993322243,0.030131914993322243,0.036950177194079635,2.4285714285714284,54.4375,0.6977040816326531,0.0010309519904402634,78.25152139358501,0.08657858136300417,0.040316034417446835,-52.933558126774585,3.408E9,6.435E9,-9.52E8,14125000000.0,1.6565E9,3.493E9,5.322E9,14.333512968907424,31.58819439270903,43.26268345377337,25.464797136038186,11.554949784791965,8.436832181018227,0.10428331466965285,5.606201900897167
BG,2015-12-31,302.4607252433965,5.5056134775636085,4.245795475744376,-0.2714524976295585,2.860691705788424,44.831424031589385,119.56438472514245,44.831424031589385,28.26586135573428,8.90907256746E9,1.230107256746E10,11.263050022073326,0.20501835387090092,14.605036995836066,-228.43775813999997,1.3831815816581277,1.3831815816581277,0.2830761147729835,7.707438952042606,20.165692733540983,-315.412117114359,0.08878589707407851,-0.004377560032729535,1.782487191429902,0.6406093069969869,2.12531328320802,1.4871934604904633,4.073643410852713,0.7711757269279393,0.023234741712179843,0.26169405815423513,0.033022667126912895,0.033022667126912895,0.041513223970539005,0.9399075500770416,66.95685670261942,0.8397534668721109,0.0010585663329881487,74.52215159434455,0.09931959931959931,0.04604726976365118,-49.40957480891867,3.576E9,5.697E9,-5.65E8,13862000000.0,1.622E9,3.088E9,5.1685E9,13.497986422736163,23.953069034885434,39.99043226534518,27.041070317361545,15.238130841121496,9.12718316166592,0.12280701754385964,4.517247973373935
BG,2014-12-31,390.9526868799805,3.522342746683752,9.56846117011761,3.830120268238643,2.4758991733971225,57.766421045613534,142.44627647608252,57.766421045613534,24.69059672918125,1.309013725124E10,1.599113725124E10,25.417742235417478,0.2290046929067021,9.356781451922801,23.3752450915,1.5498623314278948,1.5498623314278948,0.2797560793415091,11.92478542225205,11.430405469077913,28.555602234357142,0.03934259741632695,0.04278030010319047,1.5375325597916174,0.6059163867114595,2.16331096196868,1.5028722426470589,2.115273775216138,2.716504854368932,0.01428556449874396,0.36310679611650487,0.029583107363412117,0.029583107363412117,0.02822881672265771,1.66746126340882,68.12991656734208,0.7234803337306317,8.57227830163923E-4,67.66199464150957,0.057668133249528596,0.024727517165218225,-47.51400982759616,4.377E9,7.841E9,9.5E7,15618000000.0,1.7385E9,3.3745E9,5.7125E9,11.749269606899809,21.73670700403374,37.16923359002567,31.065760869565217,16.791871921182267,9.819949585884048,0.06097560975609756,5.738340901878967
PBH,2019-03-31,18.740435584236,-0.6875624183759699,3.635323039102712,3.434047783667512,0.5287316586002919,21.046151186909427,6.822674195283091,21.046151186909427,34.543251133133595,1.52455104E9,3.29561904E9,-42.58522458100559,1.562396982097344,8.054304854081698,8.526381065300553,1.3912282459612841,1.3912282459612841,3.377430539969686,31.325688322798346,17.41097525411551,18.431461488557304,-0.023482323031966183,0.11728305272088496,2.1401155835160712,0.6815403849305849,16.83444703198517,2.369982438040936,0.6386,-5.287262569832402,0.0162,-0.0,0.09198720609319547,0.09198720609319547,0.8967627772566169,18.06145038167939,93.10849236641221,3.5975190839694657,0.007622643288374291,NaN,0.020368690097967535,-0.10077608848027969,-41.21811381270646,1.73959E8,-1.989962E9,-2.044267E9,1999332000.0,1.44834E8,5.8975E7,1.192135E8,55.655395648800905,49.12982120461398,104.13159416564929,6.5582140912848566,7.4292963224893915,3.5051801801801803,-0.03266927108285858,0.2012752554352001
PBH,2018-03-31,19.608260042562005,6.395035688054389,3.9569483417766813,3.720936364149984,0.6129682291568579,22.196463210229947,6.7722179325411025,22.196463210229947,37.53275956232697,1.7910292699999998E9,3.75143327E9,5.274403716464941,1.7201934249538264,8.524245728427966,9.064922562228587,1.51961146604899,1.51961146604899,3.6030627490565985,14.6520902302038,17.85461553471991,18.987100132605857,0.18959489143357217,0.11031533839756846,2.190717879536064,0.6865909059482871,7.656811204761867,2.4633073320400327,2.0077,0.6187531289572106,0.0,0.0,0.08163918019860178,0.08163918019860178,0.9043777980818016,16.7658793488669,83.08163102457708,3.205234599425471,0.008556645879334869,56.51381621785201,0.05934602422106041,0.9443044733285502,-44.90705568843104,1.80278E8,-2.222404E9,-2.278525E9,2196803000.0,1.40881E8,6.139E7,1.18547E8,49.38782380359189,48.221656473140314,93.11830444569742,7.390485587126724,7.569213226909921,3.9197449113010028,0.28811057092676967,0.2360119776266973
PBH,2017-03-31,16.6501812141347,1.3099327997583812,2.7894140742977953,2.7332188160676534,0.7900747508305648,15.526823467230445,7.4086945031712474,15.526823467230445,41.40992147387496,3.06836992E9,5.22024692E9,44.21600864615606,3.478640818084938,20.764217307744364,21.191131737974377,3.730318704417609,3.730318704417609,5.918244699907036,21.747585465634607,35.32636033890047,36.05267391829828,0.022616243089751055,0.04718955138238352,3.7551550120418358,0.7897019135091022,8.964734750331198,2.06429272447827,2.185,2.1294329562648606,0.0,0.0,0.1010622860122894,0.1010622860122894,0.8996553106499345,49.63789049378569,296.2915686933154,11.563654685925428,0.009237466838990545,21.392280034047904,0.05483979976203805,0.1768102057923528,-54.48850422832981,1.72425E8,-2.696316E9,-2.754365E9,2382351000.0,1.388115E8,6.5804E7,1.17078E8,56.584393351926174,67.13283251347656,110.52948865035334,6.450541896418072,5.436981970434931,3.3022861541921475,0.08436579462135387,0.05619525823014195
PBH,2016-03-31,15.283144406111385,1.8938279561739395,3.3049626568601433,3.237327975129848,0.5161693899988626,14.109565151457709,5.039940099328961,14.109565151457709,30.809208780376842,2.60129974E9,4.19937874E9,26.037212007166666,3.226430287492543,14.919987037568111,15.231697368575142,3.4947923249715185,3.4947923249715185,5.2085511511980815,14.333084424117276,24.085911901347863,24.589117939829723,0.038406569786532944,0.065652564898192,2.9616396358633734,0.7475792621450622,5.454473778521085,2.3341175808931047,2.8423,1.7451229643568518,0.0,0.0,0.08982110941187998,0.08982110941187998,0.9098352511249526,48.86491031390135,225.96608744394618,9.156390134529149,0.01234609245057656,24.519879710124687,0.09159225884176775,0.3757639810889998,-39.05217139932517,1.42329E8,-1.938578E9,-1.955442E9,1757272000.0,1.18064E8,4.9843E7,1.04905E8,43.11973253853968,41.22877806486627,98.25208827381164,8.464802041009166,8.853039481930228,3.7149337628611816,0.13422298531845833,0.06763468173029533
PBH,2015-03-31,13.697968180946905,1.5000958405213725,2.995112133410006,2.878167529231359,0.40862564692351927,12.030362277170788,4.678052520605712,12.030362277170788,30.45257811002492,2.0513244E9,3.6187174E9,26.211658573984156,2.8704987105088975,13.128056062206008,13.661470223903459,3.268397002026691,3.268397002026691,5.063813227394024,15.456677772082692,23.159050270391347,24.10003995897545,0.0381509623733818,0.07319856381565003,3.2531914012211134,0.764882436348175,6.694827438920212,2.0366832597917948,2.5672,1.996613851265014,0.0,0.0,0.11372849740352606,0.11372849740352606,0.9085736334501509,25.611375184396,117.1321094902475,4.353548598590395,0.009680628807077298,20.15069897717832,0.08075069406404063,0.32066673768919995,-36.756172129576385,1.0267E8,-1.797727E9,-1.840074E9,1657534000.0,1.143695E8,5.37525E7,9.62735E7,44.87424837991501,54.57838845654994,87.58106355382621,8.133840970657197,6.6876287542014525,4.167567567567567,0.12469249104559418,0.11694460417864673
PBH,2014-03-31,11.655099630138842,1.406150152010999,2.1607250053252263,2.1072016421060784,0.5486144729962626,10.909161325303538,4.065277589512209,10.909161325303538,18.09442109951395,1.51153207E9,2.41761507E9,20.815700199683263,2.511347043684715,13.546379075478121,13.89045994228896,2.6830660146265264,2.6830660146265264,4.0167658889381785,11.37091193430348,21.666712104102814,22.21705113124667,0.048040661155141745,0.07199185658032382,2.1874165719965917,0.6862662982976204,4.261633758830556,2.10039356077669,2.4823,1.5366246643255526,0.0,0.0,0.08054914509678823,0.08054914509678823,0.8830877508753034,40.36975397973951,217.75723589001447,8.682344428364688,0.008549862846642442,18.578163909748504,0.11021764092315514,0.34589277633553245,-21.734503592107046,9.2827E7,-1.022368E9,-1.055118E9,1031660000.0,1.029655E8,5.4838E7,9.20665E7,39.448412559957866,67.31234006798304,91.42913340717259,9.252590315142198,5.422482707202916,3.99216296160766,0.12889626526554956,0.05352336321914758
