symbol,date,investmentValuationRatios.priceBookValueRatio,investmentValuationRatios.priceToBookRatio,investmentValuationRatios.priceToSalesRatio,investmentValuationRatios.priceEarningsRatio,investmentValuationRatios.receivablesTurnover,investmentValuationRatios.priceToFreeCashFlowsRatio,investmentValuationRatios.priceToOperatingCashFlowsRatio,investmentValuationRatios.priceCashFlowRatio,investmentValuationRatios.priceEarningsToGrowthRatio,investmentValuationRatios.priceSalesRatio,investmentValuationRatios.dividendYield,investmentValuationRatios.enterpriseValueMultiple,investmentValuationRatios.priceFairValue,profitabilityIndicatorRatios.ebitperRevenue,profitabilityIndicatorRatios.ebtperEBIT,profitabilityIndicatorRatios.niperEBT,profitabilityIndicatorRatios.grossProfitMargin,profitabilityIndicatorRatios.operatingProfitMargin,profitabilityIndicatorRatios.pretaxProfitMargin,profitabilityIndicatorRatios.netProfitMargin,profitabilityIndicatorRatios.effectiveTaxRate,profitabilityIndicatorRatios.returnOnAssets,profitabilityIndicatorRatios.returnOnEquity,profitabilityIndicatorRatios.returnOnCapitalEmployed,profitabilityIndicatorRatios.nIperEBT,profitabilityIndicatorRatios.eBTperEBIT,profitabilityIndicatorRatios.eBITperRevenue,operatingPerformanceRatios.receivablesTurnover,operatingPerformanceRatios.payablesTurnover,operatingPerformanceRatios.inventoryTurnover,operatingPerformanceRatios.fixedAssetTurnover,operatingPerformanceRatios.assetTurnover,liquidityMeasurementRatios.currentRatio,liquidityMeasurementRatios.quickRatio,liquidityMeasurementRatios.cashRatio,liquidityMeasurementRatios.daysOfSalesOutstanding,liquidityMeasurementRatios.daysOfInventoryOutstanding,liquidityMeasurementRatios.operatingCycle,liquidityMeasurementRatios.daysOfPayablesOutstanding,liquidityMeasurementRatios.cashConversionCycle,debtRatios.debtRatio,debtRatios.debtEquityRatio,debtRatios.longtermDebtToCapitalization,debtRatios.totalDebtToCapitalization,debtRatios.interestCoverage,debtRatios.cashFlowToDebtRatio,debtRatios.companyEquityMultiplier,cashFlowIndicatorRatios.operatingCashFlowPerShare,cashFlowIndicatorRatios.freeCashFlowPerShare,cashFlowIndicatorRatios.cashPerShare,cashFlowIndicatorRatios.payoutRatio,cashFlowIndicatorRatios.receivablesTurnover,cashFlowIndicatorRatios.operatingCashFlowSalesRatio,cashFlowIndicatorRatios.freeCashFlowOperatingCashFlowRatio,cashFlowIndicatorRatios.cashFlowCoverageRatios,cashFlowIndicatorRatios.shortTermCoverageRatios,cashFlowIndicatorRatios.capitalExpenditureCoverageRatios,cashFlowIndicatorRatios.dividendpaidAndCapexCoverageRatios,cashFlowIndicatorRatios.dividendPayoutRatio
GIS,2012-05-27,3.928949187909743,3.928949187909743,1.5146286746828832,16.098087794295925,12.382293912138556,14.617074908753839,10.503968776019983,10.503968776019983,4.895903660010881,1.5146286746828832,0.03171157739711642,10.20085473114469,3.928949187909743,0.15382491190366132,0.8626678114267874,0.7090251074417553,0.3628728711302145,0.15382491190366132,0.13269980009484988,0.09408749001975039,0.321013345396969,0.07429088771756855,0.24406309855645703,0.1485139333240599,0.7090251074417553,0.8626678114267874,0.15382491190366132,12.382293912138556,9.237705631473583,7.17690018934271,4.560434746899554,0.789593682454211,0.9605016652789342,0.4726529975020816,0.12260616153205663,29.4775752045576,50.85761127652357,80.33518648108117,39.51197565296046,-10.03440044840286,0.6956078646998597,2.2852359966986935,0.48967703995676914,6.161900000055626E9,7.281614094913327,0.3479596123480755,3.2852359966986935,3.7062181762073756,2.6633235611788306,0.7270482950162012,0.5104957570343903,12.382293912138556,0.14419584701553018,0.7186094920899251,0.3479596123480755,3.2406907717215327,3.5537801449918627,1.627371273712737,0.5104957570343903
GIS,2011-05-29,3.895273898358338,3.895273898358338,1.6663328449886425,13.788225546349329,12.625318174104871,28.24073576309795,16.240087765260675,16.240087765260675,4.158466709825769,1.6663328449886425,0.029416786991569317,9.469854947491608,3.895273898358338,0.18645582720662357,0.773040187421157,0.8384464751958225,0.40009542882488136,0.18645582720662357,0.14413784760957515,0.12085187027056088,0.3362085042894442,0.09629708961417976,0.2825072657293221,0.18477819290989858,0.8384464751958225,0.773040187421157,0.18645582720662357,12.625318174104871,8.970656215455733,5.546945877089418,4.447293702740668,0.7968191919462368,1.0663533012680366,0.4944250109313511,0.16932662877131613,28.91016249781589,65.80197609418934,94.71213859200523,40.688216250126025,-11.778053752310136,0.6591341133631422,1.9337051292121592,0.46544339939536444,5.542500000079703E9,8.011839445567427,0.2322553165596763,2.9337051292121594,2.3756029251594835,1.3661117161972927,0.9811731756651626,0.4056052938886726,12.625318174104871,0.1026061477668311,0.5750589468168719,0.2322553165596763,1.48046155337923,2.3532675709001234,1.1078217965462198,0.40560529388867267
GIS,2010-05-30,4.4213,0.0,1.6322,15.5172,14.6723,-0.0,10.9517,0,0,0,,1.8044587698092935,0,0.176129490082114,0.8459000038371512,0.6942617373554094,0.39695874024262495,0.176129490082114,0.14898793633629576,0.10343662352583381,0.3498298933998639,0.08657212835640227,0.2832737974050973,0.18735711512746409,0.6942617373554094,0.8459000038371512,0.176129490082114,14.6723,4.2703,6.6390625,4.730792595197749,0.8369581817873284,0.9232973388872675,0.1786102783157783,0.1786102783157783,0.0,54.97764179807013,54.97764179807013,0.0,0.0,0.6943870942196629,2.272113124433175,0.49370279438499165,5.268500000009954E9,6.489292828685259,0.0,3.272113124433175,3.2872,2.3189,1.0145,0.4205815093106828,14.6723,0.0,0.70543737392261,0.0,0.0,0.0,0.0,0.42058150931068
GIS,2009-05-31,3.210727038942056,3.210727038942056,1.1409090165789582,12.731404065869365,15.267254038179148,13.079344304575883,9.083712648244175,9.083712648244175,3.930887309007895,1.1409090165789582,0.03489525274763858,8.015008899594575,3.210727038942056,0.16540485579631486,0.8410034889516531,0.6442117740023706,0.3555215103257808,0.15973014193654764,0.13910606081424587,0.08961376221162698,0.3557882259976294,0.07297424306845392,0.25218954817005973,0.16873177842565598,0.6442117740023706,0.8410034889516531,0.16540485579631486,15.267254038179148,11.676499875529002,6.965325215325215,4.796138258262216,0.81431960077875,3.976677759290072,0.4723239046034387,0.2079312257348863,23.907377128017696,52.402434734407144,76.30981186242484,31.259367438092294,-7.351990310074598,0.696975630496565,2.4086576571351235,0.5266539154945045,5.754800000107832E9,6.28944618599791,0.25838456646173413,3.4558706958219747,2.7785995635692786,1.929760346714754,1.1395875466383574,0.4442655627108249,15.267254038179148,0.12559941741436403,0.694508259490209,0.25838456646173413,1.3842659195880973,-3.2734109221128023,87.05714285714286,0.44426556271082485
KO,2019-12-31,13.25985775248933,13.25985775248933,6.753753018837545,28.215847533632285,9.384537899773356,29.902026850421766,24.036420590201505,24.036420590201505,18.752092641251423,6.753753018837545,0.02719665537955803,24.187787966116495,13.25985775248933,0.27064884881661566,1.0694031330557208,0.8269979603189319,0.6077121236515859,0.27064884881661566,0.28943272688241295,0.23936027478130198,0.16697570925273503,0.10326344913812065,0.4699436278383647,0.16977511446269863,0.8269979603189319,1.0694031330557208,0.27064884881661566,9.384537899773356,1.29234441301273,4.326427937259544,3.4384572799409483,0.43141431564811705,0.7567196826456086,0.5071367663960257,0.24024024024024024,38.89376375248216,84.36520965866337,123.25897341114553,282.43245092003554,-243.53868716755338,0.7802641784651717,3.550919340393025,0.5917801148461191,0.6259901477832512,10.661733615221987,0.32959803582108343,4.550919340393024,2.4487839101964455,1.9684284377923293,2.270346117867166,0.7673766816143498,9.384537899773356,0.28097998175280414,0.8038391748639099,0.32959803582108343,2.4620268046085116,5.097857838364168,1.176649061692325,0.7673766816143497
KO,2018-12-31,12.003753606972499,12.003753606972499,6.398660848819689,31.681028908921352,9.380447585394581,34.126191193705004,27.84641256830601,27.84641256830601,20.971324545087974,6.398660848819689,0.03259487271466721,23.01969548334355,12.003753606972499,0.2731039678553491,0.9597701149425287,0.7705389221556886,0.630524861878453,0.2731039678553491,0.26211702661978903,0.2019713711702662,0.19437125748502995,0.07731686214189579,0.37889405806489607,0.16113199859241012,0.7705389221556886,0.9597701149425287,0.2731039678553491,9.380447585394581,1.3177339901477831,4.255242227042661,3.86977648202138,0.3828109978850221,1.048283885980221,0.59319713923964,0.30544434178557983,38.91072325464591,85.77655055225148,124.6872738068974,276.9906542056075,-238.07993095096157,0.7959406844837531,3.900535893056946,0.5989845318219388,0.6413121541126273,9.466811751904244,0.24109877803761404,4.900535893056946,1.7187133129842687,1.4024418877670815,3.2728339985912185,1.0326391047559837,9.380447585394581,0.22978402812656956,0.815983606557377,0.24109877803761404,1.4648789273564138,5.434298440979956,0.916030534351145,1.0326391047559837
KO,2017-12-31,11.863608247422679,11.863608247422679,5.719726630895227,162.28807692307691,9.656394873193346,38.070586466165416,28.95432737669764,28.95432737669764,107.75484373879151,5.719726630895227,0.03120440305976947,26.367939732907203,11.863608247422679,0.21183281558881673,0.8988134915344621,0.1851082764758232,0.6256424738774358,0.21183281558881673,0.1903981926009602,0.035244281276475574,0.8246811035301097,0.01419859834349686,0.07310215557638237,0.12357088728542717,0.1851082764758232,0.8988134915344621,0.21183281558881673,9.656394873193346,1.5153177869227252,4.992843691148776,4.3167133975374865,0.4028624738327114,1.3438626167536956,0.5512245348238582,0.22085754210487607,37.798785653770125,73.10463186481594,110.90341751858607,240.87356668678336,-203.07478103301324,0.8057704559934468,4.1485473289597,0.6462054959174369,0.6688392302917443,8.919143876337694,0.20287122969837587,5.1485473289597,1.6374063670411985,1.2453183520599251,2.650514981273408,5.064102564102564,9.656394873193346,0.1975430669302457,0.7605432451751251,0.20287122969837587,2.1209824135839903,4.176119402985075,0.8749218261413383,5.064102564102565
KO,2016-12-31,7.745965657792039,7.745965657792039,4.267192031149225,27.36899954037077,10.85658713692946,27.33967860422406,20.30894270122783,20.30894270122783,18.363688376714425,4.267192031149225,0.033828291109826575,19.523044271583597,7.745965657792039,0.20605307789694957,0.9431949918849989,0.8022369714847591,0.606693261352507,0.20605307789694957,0.19434823113489239,0.15591333635907603,0.19493608652900687,0.07479087888163172,0.2830196860636545,0.142019822845665,0.8022369714847591,0.9431949918849989,0.20605307789694957,10.85658713692946,1.7349841938883035,6.1551401869158875,3.936342266102492,0.4796951988082961,1.28184833408714,0.6204583144881652,0.32244082617216946,33.62014189140769,59.3000303674461,92.9201722588538,210.3765563316125,-176.75641444020482,0.7357396585309958,2.7841470817795506,0.5627725325143139,0.5901764611803174,11.768076398362892,0.2648520068651953,3.7841470817795506,2.037526059763725,1.5135510771369007,2.9200833912439195,0.925846483836372,10.85658713692946,0.21011394310011228,0.742837653478854,0.2648520068651953,2.4939041678480294,3.8885941644562334,1.0591210114388923,0.925846483836372
KO,2015-12-31,7.309534319480316,7.309534319480316,4.21700094820969,25.409854441572573,11.239279370718092,23.42167272727273,17.74200607902736,17.74200607902736,17.187392994983497,4.21700094820969,0.03073540547393235,19.6824490558983,7.309534319480316,0.19704700410890866,1.100481209899175,0.7653305570015617,0.6053190048313541,0.19704700410890866,0.21684652548877953,0.16595927213618097,0.23310775637688705,0.08159346453109564,0.2876653361508961,0.13818216360844165,0.7653305570015617,1.100481209899175,0.19704700410890866,11.239279370718092,1.8097308488612835,6.0241212956581665,3.523506483175563,0.49164751978511095,1.24006683995544,0.5762718158187895,0.2714073523950984,32.47539170090757,60.58974945658392,93.0651411574915,201.6874499485185,-169.2120582476109,0.7163597615797009,2.525592862174219,0.5264357591593929,0.5488188142236661,10.19626168224299,0.33869514862952,3.525592862174219,2.4191176470588234,1.8324908088235294,2.6603860294117645,0.780982179295334,11.239279370718092,0.2376845622431932,0.7575037993920972,0.33869514862952,3.9327605528576766,4.123775949862907,1.2693513383168555,0.7809821792953339
KO,2014-12-31,5.956886213720317,5.956886213720317,3.9265357189443018,25.445588898281205,10.299596954769369,22.00180168108174,17.014864813942534,17.014864813942534,17.34998422392907,3.9265357189443018,0.029621379526887325,16.62699332420404,5.956886213720317,0.21105265446323754,0.9605480016481253,0.7611796246648793,0.6110917865994173,0.21105265446323754,0.20272620548719508,0.15431105700247838,0.23603217158176942,0.07713289069037088,0.23410290237467019,0.16275209978373484,0.7611796246648793,0.9605480016481253,0.21105265446323754,10.299596954769369,1.9372969460688758,5.7706451612903225,3.143442903027404,0.49985329754517893,1.0189040588126275,0.5278618644591339,0.2767035275220856,35.43827992521414,63.25115993068366,98.6894398558978,188.40684219352676,-152.9685622683126,0.6705171533203655,2.0350593667546173,0.3860235303647004,0.4272220647964485,20.099378881987576,0.4693787309307981,3.0350593667546173,2.419648962844769,1.871210394346934,2.8773649418737177,0.7537334460411383,10.299596954769369,0.23077090308274273,0.7733396137541215,0.4693787309307981,2.9884572072072073,4.411886949293433,1.3686178442496133,0.7537334460411383
KO,2013-12-31,5.101913604437343,5.101913604437343,3.6121949033166865,19.716423578751165,9.615021547301456,21.1768993993994,16.05442800227661,16.05442800227661,13.587600582558698,3.6121949033166865,0.02935966852467459,14.666921753379762,5.101913604437343,0.21829512955137234,1.12211576065702,0.7479306438964887,0.6068425321210569,0.21829512955137234,0.24495240534426088,0.18320741025312673,0.2484098632046702,0.09531952695574926,0.2587646580050041,0.16432105905790118,0.7479306438964887,1.12211576065702,0.21829512955137234,9.615021547301456,1.9234624621488985,5.6212999694842845,3.1304870715574262,0.5202820498584199,1.1255977850490813,0.6628312538204307,0.3744561504440689,37.96143338882486,64.93159980457087,102.89303319339572,189.76195646273277,-151.80052307390793,0.6316362223085892,1.7147077442498417,0.36604429835457797,0.3782122172030515,22.09071274298056,0.5224501932798097,2.714707744249842,2.3775372124492558,1.8024357239512856,3.0584122688317548,0.5788676607642125,9.615021547301456,0.22499679856575747,0.7581104154809334,0.5224501932798097,10.294921875,4.134117647058823,1.4020481447000932,0.5788676607642126
KO,2012-12-31,5.15096065873742,5.15096065873742,3.5175042172563886,18.727131611043355,10.089724732086573,21.47488874761602,15.866604039455144,15.866604039455144,13.109574258025997,3.5175042172563886,0.02720544701006513,13.852441031267142,5.15096065873742,0.22448299560572296,1.095556174042119,0.7637395207045474,0.6032030322594081,0.22448299560572296,0.24593373180331965,0.18782931045254805,0.23058684054534678,0.10466033838512777,0.2750533699298567,0.18472057991877025,0.7637395207045474,1.095556174042119,0.22448299560572296,10.089724732086573,2.195046082949309,5.837316176470588,3.317007460624482,0.5572098312716133,1.0901117860608893,0.5856367492182164,0.3034398475971389,36.175417039798404,62.52873563218391,98.70415267198231,166.28352490421457,-130.10810786441618,0.6194907976883979,1.6280573345532174,0.310061860876152,0.33222002728957495,27.151133501259444,0.6525470483663336,2.6280573345532177,2.363454706927176,1.7462255772646536,2.560834813499112,0.5094799866947555,10.089724732086573,0.22169231730428807,0.7388445279473932,0.6525470483663336,6.750158528852251,3.829136690647482,1.4433898305084745,0.5094799866947556
