symbol,date,year,revenuePerShare,netIncomePerShare,operatingCashFlowPerShare,freeCashFlowPerShare,cashPerShare,bookValuePerShare,tangibleBookValuePerShare,shareholdersEquityPerShare,interestDebtPerShare,marketCap,enterpriseValue,peRatio,priceToSalesRatio,pocfratio,pfcfRatio,pbRatio,ptbRatio,evToSales,enterpriseValueOverEBITDA,evToOperatingCashFlow,evToFreeCashFlow,earningsYield,freeCashFlowYield,debtToEquity,debtToAssets,netDebtToEBITDA,currentRatio,interestCoverage,incomeQuality,dividendYield,payoutRatio,salesGeneralAndAdministrativeToRevenue,researchAndDdevelopementToRevenue,intangiblesToTotalAssets,capexToOperatingCashFlow,capexToRevenue,capexToDepreciation,stockBasedCompensationToRevenue,grahamNumber,roic,returnOnTangibleAssets,grahamNetNet,workingCapital,tangibleAssetValue,netCurrentAssetValue,investedCapital,averageReceivables,averagePayables,averageInventory,daysSalesOutstanding,daysPayablesOutstanding,daysOfInventoryOnHand,receivablesTurnover,payablesTurnover,inventoryTurnover,roe,capexPerShare
ABG,2019-12-31,2019,377.5026178010471,9.654450261780104,18.31413612565445,15.298429319371728,0.18324607329842932,33.83769633507853,135.565445026178,33.83769633507853,49.18324607329843,1899113000.0000002,2835013000.0,10.298877440347074,0.26338890198743464,5.4291395082904526,6.499360027378509,2.938438805508278,2.938438805508278,0.39318932638031706,7.367497401247401,8.104668381932532,9.702303216974675,0.09709796099547524,0.15386130261864353,3.5045644437567693,0.7780029540068011,2.432172557172557,1.2851643945469127,,1.8969631236442517,,0.0,0.0,0.0,0.110603510459245,6.072916666666667,125.17881944444444,1.0381944444444444,0.0017336310555732771,85.73446223896946,0.1465480982995854,0.07121615880739968,-86.63874345549738,355600000.0,324300000.0,-662400000.0,,134600000,303550000,1026300000,6.965590890808982,18.650561128215315,59.51021286456782,52.40043604651163,19.570456754130223,6.133401015228427,0.2853164165248337,3.0157068062827226
AEO,2009-01-31,2009,14.567824573887869,0.8727488070809918,1.4728979524197126,1.4728979524197126,2.3070834287831006,6.867660319054048,9.518835691551843,6.867660319054048,0.4547421881473322,1910123390.0,1530080390.0,10.66744511646869,0.6390796342157862,6.320872389499426,6.320872389499426,1.3556290741651533,1.3556290741651533,0.5119267273942693,3.515155474279833,5.063255568461215,5.063255568461215,0.09374315865531598,0.15820600992692938,1.3936357681271738,1.0,-0.8730980676850126,2.303245943504006,,1.6876539279910199,0.04313543325596363,0.4601448668330904,0.0,0.0,0.005452019579604782,,,,0.0067905352732440995,11.612889515321646,0.19017768595305884,0.09168650824129403,-6.342360444316636,523596000.0,-10706000.0,-1038317000.0,,67474000,196369500,359666000,5.064434136558815,30.585128101985656,59.31826985863184,72.07123049842059,11.933904569008602,6.15324757228883,0.12708095137722308,0.0
AEO,2010-01-30,2010,14.505046781555118,0.8198146199028962,1.8744731315267424,1.8744731315267424,3.365943803929748,7.656348371012412,10.316378152116448,7.656348371012412,0.17677073885269995,3618301050.0,2960786050.0,21.407278638283774,1.2099237089201877,9.362630866682883,9.362630866682883,2.292215446523541,2.292215446523541,0.990057264288485,7.672895049186786,7.661260486153878,7.661260486153878,0.04671308375515078,0.10680758584197962,1.3545295996178692,1.0,-1.7039541199763655,2.8536880585883533,,2.286459750801671,0.022934796981583388,0.4909715894972252,0.0,0.0,0.0052428550315506695,,,,0.012338991212230649,11.883925799860004,0.002008451341174756,0.07946729053691269,-6.064026948503912,758075000.0,-11210000.0,-971118000.0,,64111500,199598500,375429000,4.240831026042294,31.575937627389465,65.02460884783443,86.06803660853048,11.559435045355336,5.613259448498104,0.1070764521383045,0.0
AEO,2011-01-29,2011,19.200400328313524,0.9100000050466772,2.6048230110259154,2.6048230110259154,4.3193927589577195,8.741563039513244,12.089548084423042,8.741563039513244,0.26722155615429277,2372452129.7,1746160129.6999998,16.868131774584597,0.7994624975274292,5.89291477195388,5.892914771953879,1.7559788713546511,1.7559788713546511,0.5884163144523832,3.772960615934435,4.3372731081436875,4.3372731081436875,0.0592833879509236,0.16969531016455477,1.3914871979340835,1.0,-1.3532407537450655,3.0281020119276914,,2.862442853384715,0.07720535125113846,1.3023100386072934,0.0,0.0,0.006102134151206544,,,,0.00857843095958665,13.378471670061579,0.0025741190126266533,0.07527163122161533,-6.2576095642348255,786573000.0,-11472000.0,-705588000.0,,65099000,204197000,362806000,4.516562265484865,34.074860848268955,61.19387732383391,80.81367609814548,10.711709187171707,5.96464901330642,0.10410037666414275,0.0
AEO,2012-01-28,2012,16.250446141582454,0.7801949137288179,1.2304559129831059,0.5396590295456298,3.7005065699812287,7.286641466738667,9.76883437475893,7.286641466738667,0.48230090771169226,2770841250.0,2145077250.0,18.26466662272173,0.8768990017779504,11.58107320192597,26.40556206758534,1.955633478749706,1.955633478749706,0.6788610135140695,5.731026177422975,8.965615282375364,20.442156498370405,0.05475052026167143,0.037870809090921394,0.37685755241729724,0.2737084542665017,-1.6718604725722164,3.1758382441089195,,1.5771134768135526,0.030890257606782778,0.5642002570778815,0.0,0.0,0.026297389483914822,1.7812123107160405,23.524203034499187,1.0657673352094221,0.003905604689890367,11.309841454971309,0.14116271440228134,0.07986571210017789,2.214191673738075,882087000.0,1365550000.0,753537000.0,,66893500,212227000,401415000,4.656328307516446,33.02070119425423,67.99264279142713,78.38794343835276,11.05367199360115,5.368227870178053,0.10707195040268878,0.6907968834374759
AEO,2013-02-02,2013,17.714613349914124,1.182951006824286,2.5466003435077544,2.062101513166948,2.594752587775405,6.223845757883095,8.696928306771792,6.223845757883095,0.4393178771832364,4251892370.0000005,3828972370.0000005,18.318594662829373,1.2232838262939028,8.509383914615817,10.508697007219352,3.4817700892656083,3.4817700892656083,1.1016083108301338,7.3211288845379485,7.662986985436418,9.463435803137367,0.054589340416441444,0.09515927610368932,0.437988612718609,0.3045842010463238,-0.8086378089609428,2.6193961027937473,,2.1527521670946284,0.09489656954792577,1.7383717924414497,0.0,0.0,0.028256550343298294,5.2561537490532695,36.562757721114195,1.3506374652865438,0.019088831872471446,12.870755751942252,0.2887025802351398,0.1360194042192105,1.51414930865242,705898000.0,1171567000.0,606934000.0,,69899000,208772500,378428000,4.864248596439038,30.956427297312846,58.18563592074726,75.03728330562812,11.79076630821941,6.273025880427851,0.190067532654704,0.4844988303408066
AEO,2014-02-01,2014,17.1460980695221,0.4304052862522173,1.1921868030414622,-0.28774597773882016,2.1728664640408293,6.048578334249645,8.461338575325982,6.048578334249645,0.5440503729214428,2735860380.0,2421821380.0,32.96892592458696,0.8275935400849779,11.90249712863706,-49.31432964418328,2.346005824153774,2.346005824153774,0.7325972275411534,8.803357954504147,10.5362547856049,-43.65372544071524,0.030331591702059006,-0.020278081588359417,0.4527490657515405,0.31164987569090125,-1.1415365936997914,2.222885447604927,,2.769916729932637,0.026419476859414884,0.8710217755443886,0.0,0.0,0.03706902047263429,0.805568211289226,11.585727603440178,0.46978979021077055,-0.001978642399030553,7.6534405342213745,0.1111117193744203,0.050867280917858256,0.5297196087177519,508082000.0,1103377000.0,395574000.0,,83679500,222271500,357972500,8.157454681193853,33.95071546119792,48.55019588895535,44.74434909720906,10.750878001883535,7.51799232354969,0.07115809078888471,1.4799327807802825
AEO,2015-01-31,2015,16.883962414561015,0.41310038727196985,1.7405432093685873,0.4739838610963963,2.1122368684972512,5.8617752793964115,8.417153113862074,5.8617752793964115,0.5402521125094504,2902944410.0,2597292410.0,36.1413362466074,0.8842710990119307,8.577781878460874,31.498962782118056,2.547009956604366,2.547009956604366,0.7911658955419151,8.712354955789023,7.6746243196444714,28.18242632378472,0.027669148511183513,0.03174707709955769,0.4888475151481119,0.3283395446305869,-1.0252787505534757,1.9397224527492252,,4.21336620104081,0.033491512846434424,1.210428027190558,0.0,0.0,0.035536399144797476,1.3742294916878497,13.330573444974133,0.578037569132564,0.00489511149857731,7.381313355727971,0.1288577049074377,0.049078397610665,0.22599350946579097,431420000.0,1079444000.0,333351000.0,,80685500,215908500,351688000,7.548679248961349,32.782877304830905,47.84565121678344,48.35282941055174,11.133861027696106,7.628697503692127,0.07047359674874928,1.266559348272191
AEO,2016-01-30,2016,18.121069611167425,1.122391960936656,1.7592808887013702,0.958472042850307,1.3381304958554368,5.409676307299679,7.940417080436942,5.409676307299679,0.4682507422138296,2965796260.0,2796734260.0,13.595963380979011,0.8421136460176589,8.673998619552057,15.92117382435044,2.820871182146064,2.820871182146064,0.7941098707269593,5.966544622132714,8.179546733427314,15.013604573759931,0.07355124252533787,0.06280943924313938,0.53346281444507,0.34788115461288166,-0.3606763722009831,1.5600670286963911,,1.5674389606579322,0.0327861361589282,0.44575910662057966,0.0,0.0,0.04280860364981523,2.196879939346432,22.628458345648234,0.9564373739061155,0.00993143372456733,11.688241397580294,0.2802377577566422,0.141351763964884,-0.4503707210150707,259693000.0,982358000.0,162505000.0,,87194500,211730000,364791000,8.385620276627497,30.06514536882738,50.19569521890268,43.52689341506822,12.14030384760571,7.271539888196397,0.20747858045076167,0.8008088458510633
AEO,2017-01-28,2017,19.896846700362126,1.170975974072502,2.01509130293393,1.1165469687866878,2.0868383775471395,6.639341009430686,9.47147368943223,6.639341009430686,0.45154853964911895,2866578200.0,2569889200.0,13.493018089047256,0.7940956794783185,7.840835785949519,14.150770582601913,2.379754252350841,2.379754252350841,0.7119072873916338,5.248420708669458,7.029314325102026,12.686174928668041,0.07411240342231025,0.07066752967004354,0.47991522278923,0.3242856181212346,-0.6059205554988257,1.825151939212164,,1.7208647722512227,0.03163353436511866,0.42683185140904406,0.0,0.0,0.036047255225337416,2.242617560820012,22.143422360172245,0.9702616824723044,0.00807149297826927,13.225976263726098,0.2601194683433718,0.12363186685288641,0.24649036262119065,407446000.0,1140309000.0,323138000.0,,90055500,243437500,391425000,8.759720931392172,40.06551228790096,58.33098819494788,41.66799409008011,9.110079446312813,6.257394419243066,0.17636930719618385,0.8985443341472422
AEO,2018-02-03,2018,21.33073879665951,1.1473827962548753,2.2166484955433914,1.2491766795175847,2.324478189032135,7.0068844204161,9.860608751362834,7.0068844204161,0.4638019984488979,3542745580.0,3211660580.0,17.352534886340816,0.9333947684511517,8.982028517389828,15.938497993485576,2.8414911400547487,2.8414911400547487,0.846164963224029,6.800605131484497,8.142618843585362,14.448975957818208,0.057628467918376454,0.06274116923744776,0.45679027198624306,0.3135593920210889,-0.7010636067767612,1.9960595275142667,,1.9319171446344343,0.02499417415122426,0.43371227891439684,0.0,0.0,0.03398973635050787,2.2911762997386003,22.047917513796108,0.9844496079000872,0.004449949137792715,13.449554616602153,0.2157424129962467,0.11636023953351719,0.5728146882622037,483309000.0,1185055000.0,399008000.0,,85890500,238687000,411308500,7.530125417956664,35.62681543097775,59.936126932129895,48.471968226399675,10.24509195067236,6.08981625411526,0.16375078100499602,0.9674718160258068
AEO,2019-02-02,2019,22.868378703053107,1.4840658219814593,2.5875756476801377,1.5126816110972596,1.888812076429656,7.295921258414742,10.455875019832725,7.295921258414742,0.5330299870803962,3593051360.0,3353788360.0,13.719068048353963,0.8903123507081759,7.868368995609281,13.459540891246366,2.790600292803026,2.790600292803026,0.8310260275737663,6.606718554546296,7.344410559625092,12.563263657886061,0.07289124862384377,0.07429673924839193,0.4782886944635375,0.32354214454511926,-0.47133066605204943,1.9280616240820425,,1.7435720231231528,0.02703078533227535,0.3708371833739338,0.0,0.0,0.030559878279564016,2.407284401638437,21.275007512138032,0.8988418128238785,0.006815636367240542,15.608382877105775,0.2536133098851869,0.14193607126773036,0.5210439379859018,503608000.0,1229388000.0,430430000.0,,93477000,240671000,424404000,8.454279533763494,34.47491681978837,60.793749965660446,43.17340094354761,10.587407705955433,6.003906654979689,0.2034103397524766,1.074894036582878
AHC,2009-12-31,2009,25.226202063461162,-5.250875997664006,0.0,0.0,1.1924761533969244,15.651012263967296,17.150963597430408,15.651012263967296,0.9479268055285186,125548280.0,119141280.0,-1.1636153667917883,0.2422084777022387,,,0.390390084484619,0.390390084484619,0.22984805574633257,-1.633079021314509,,,-0.8593905069826524,0.0,1.2575583727460145,1.0,0.08782125968062504,1.6110553294932093,-87.09840810419682,0.0,,0.0,0.0,0.0,0.12859922804362717,,,,0.004533633774992862,43.00098027150363,-0.3661611936666312,-0.30615632572683577,-14.899126435662838,46252000.0,-52009000.0,-282483000.0,,42517000,12762500.0,7186000.0,44.34589310656162,33.46302674762453,18.238927610867208,8.230750909062039,10.907560835808452,20.012141491395795,-0.33549753262623716,0.0
AHC,2010-12-31,2010,23213.986280487807,-5918.20693597561,0.0,0.0,4110.661204268293,0.0,8502.238948170732,0.0,529.5826981707318,168775.68,-75813224.32,-0.0013585195798285507,0.000346342928907385,,,,,-0.1555755791409129,0.7586708995386724,,,-736.0953900467177,0.0,,0.0,0.7603598554974031,1.2859692037740618,-163.13118811881188,0.0,-13.06467851292319,0.017748621563971504,0.0,0.0,0.20764039955604882,,,,0.003981055102727639,0.0,-1.4524037772855993,-0.6960762890872315,7234.648913871952,38462000.0,,,,39425000,17746500.0,8279000.0,42.538692161836046,58.15325898687007,25.22055328193556,8.580423643758914,6.276518399122055,14.472323264273289,,0.0
AHC,2011-12-31,2011,21469.250093040566,-508.60625232601416,0.0,0.0,2672.125046520283,5651.237439523632,14121.510978786751,5651.237439523632,565.6866393747674,131985.44,-45148014.56,-0.012072207079484129,0.00028599042693113586,,,0.0010864877056939882,0.0010864877056939882,-0.09782821468116135,-1.4922990202948372,,,-82.83489451563749,0.0,2.840721441566032,1.0,-1.4966615984663185,1.812754524886878,,0.0,-3.000330945595211,0.036220616482209825,0.0,0.0,0.12035191023738873,,,,0.004747531435331948,8041.811402924899,-0.021584149755073476,-0.03601641871681008,-8715.540100483811,57478000.0,-41532000.0,-216890000.0,,36295000,12198000.0,6915000.0,39.966251573662575,37.68466120199838,20.692972528037863,9.132705360853304,9.685638356771122,17.638838475499092,-0.0899990944936985,0.0
AHC,2012-12-31,2012,20.04949794698656,0.023965757943748903,-0.05394573651216483,-0.569801841909741,1.5534002877075572,4.647580112266363,11.647813983436563,4.647580112266363,0.33255906317761075,116543779.10999998,89118779.10999998,221.5661199809886,0.2648445369574999,-98.43224586993243,-9.319029194786502,1.1425300633302289,1.1425300633302289,0.2025215070924403,2.836641917114937,-75.26923911317566,-7.126081809531423,0.0045133254131353865,-0.10730731486059154,1.8620067643742955,0.6505948160403372,-0.8729350351720406,1.6016187922065332,-15.942857142857143,-2.2509505703422055,0.0939303674859184,20.811787072243344,0.5868091063207028,0.0,0.1243170662364398,-0.10457516339869281,38.8664546899841,2.8306836248012717,0.0029246942365116373,1.5830706079900645,-0.04366178203015984,0.002057532681911706,-4.970593878316188,37239000.0,65712000.0,-90797000.0,,34510500,10756000.0,6652500.0,38.954700190434636,33.14727281430247,20.51339659670201,9.369857763393238,11.01146396099618,17.793250292771212,0.0051566099700995046,0.5158561053975762
AHC,2013-12-31,2013,16.67223090518583,0.7337602456264585,0.6481343989843983,0.3585269368170474,3.7415445045459084,7.674916397581791,11.34822424922156,7.674916397581791,0.2568775399261806,174862621.35999998,98001621.35999998,10.84823012345679,0.4774406043959044,12.28140338249754,22.201958019299134,1.0371448479240808,1.0371448479240808,0.2675812187303754,3.39070758606373,6.883103059418456,12.443070259014727,0.09218093538020836,0.04504107246445319,0.6560972716488731,0.3961707339784684,-2.6592741237933777,2.588976812661023,23.012861736334404,0.8833054159687326,0.036348534355518596,0.3943172653390409,0.570536518771331,0.0,0.10717074114133043,2.2379754794089908,57.56837472492927,3.547940899088337,0.003350170648464164,11.25654663623233,0.03182614573235265,0.0646585958747503,0.6317694378638131,86345000.0,138676000.0,30067000.0,,31615500,10911000.0,6046000.0,41.03347440273038,40.3131997432789,21.291449761106755,8.895176567736922,9.054106404958677,17.143031784841074,0.09560498220640569,0.2896074621673509
AHC,2014-12-31,2014,12.45629943411757,4.243410451020982,-1.2083324619324132,-1.5665124873045637,7.222551350476598,5.742707104905377,12.489222406872965,5.742707104905377,0.6248515383978211,197534410.04,53047410.03999999,2.1256487214970567,0.724131596844436,-7.464832969541229,-5.758013468197983,1.5706878019767339,1.5706878019767339,0.1944638695250524,8.377670568540744,-2.004663670168543,-1.5463012312714974,0.47044461762982065,-0.1736710074617033,1.3754760939226958,0.579031755967424,-22.818540745420087,2.0359248959627636,,-0.2847550280321536,0.20761952305775597,0.44132617374554767,0.5798752144522487,0.0,0.0844795094176678,-3.37353391126976,34.7766445690974,1.7870984191738908,0.0025734269835916536,23.41569826606562,0.43582935122453015,0.33976578467253366,0.730903694048869,105049000.0,100525000.0,33471000.0,,28226500,9619000.0,4406500.0,46.02306553074182,38.5307471428922,14.634159310858237,7.930805907663681,9.472954122752634,24.94164456233422,0.7389216224167681,0.3581800253721506
AHC,2015-12-31,2015,12.710017403944333,-0.8333901631748232,-0.22434553041860084,-0.5780295521403676,3.6610873775161217,5.501486762072293,8.353519604426936,5.501486762072293,0.22009496967154843,128025461.2,54357461.2,-7.175510660239884,0.47049502844458824,-26.65531151363731,-10.345491814141415,1.0869788947283519,1.0869788947283519,0.19976428917929648,-10.008738943104401,-11.31739770976473,-4.392522117171717,-0.13936290354094033,-0.09666046022414172,0.8806174170706651,0.46825973697635676,13.564352789541521,3.1650672277532585,,0.26919627844412064,0.44678612725825506,-3.2059186189889024,0.5762050362356124,0.0,0.19259958194319665,-0.634310618066561,35.93608029582673,1.698890649762282,0.0022233818924838667,10.156766778006673,-0.10827868448301366,-0.0997651532095728,0.09082654255652078,84377000.0,75120000.0,19629000.0,,26779500,9535000.0,3982000.0,42.25612624399135,36.94410668446861,11.753888213368938,8.637800774553996,9.879789572864322,31.0535538005923,-0.15148453485706523,0.3536840217217667
